gene,influence
ZNF177 /// ZNF559-ZNF177,1.20E-03
ZNF334,1.20E-03
ZNF335,1.20E-03
ZNF484,1.20E-03
ZNF516,1.20E-03
ZNF529,1.20E-03
ZNHIT2,1.20E-03
ZXDA /// ZXDB,1.20E-03
ABCF1,1.19E-03
ACADL,1.19E-03
ACTG1P4 /// AMY1A /// AMY1B /// AMY1C /// AMY2A /// AMY2B,1.19E-03
ACTL6A,1.19E-03
ACYP2 /// LOC101927144,1.19E-03
ADAMTS6,1.19E-03
ADAP1,1.19E-03
ADCY3,1.19E-03
ADNP,1.19E-03
ADRA2C,1.19E-03
AFAP1,1.19E-03
AIFM1,1.19E-03
AIM2,1.19E-03
APH1A,1.19E-03
ARHGAP8 /// PRR5-ARHGAP8,1.19E-03
ARHGEF18,1.19E-03
ARPC5,1.19E-03
ASIP,1.19E-03
ATP6V1C1,1.19E-03
ATRIP /// TREX1,1.19E-03
B9D2,1.19E-03
BAZ1B,1.19E-03
BST1,1.19E-03
BTF3P12 /// BTF3P12,1.19E-03
C11orf71,1.19E-03
C12orf4,1.19E-03
C16orf45,1.19E-03
C19orf53,1.19E-03
C1QL1,1.19E-03
C1QTNF3,1.19E-03
C2orf72,1.19E-03
CAV1,1.19E-03
CCDC88C,1.19E-03
CCNH,1.19E-03
CDK2AP2,1.19E-03
CEP152,1.19E-03
CHAF1A,1.19E-03
CLDN1,1.19E-03
CMC4,1.19E-03
COLGALT2,1.19E-03
CORO1B,1.19E-03
COX7B,1.19E-03
CRYBG3,1.19E-03
CSNK2A1,1.19E-03
CSNK2B,1.19E-03
CST5,1.19E-03
CXCL11,1.19E-03
CXCL14,1.19E-03
CYP2A13,1.19E-03
CYP2D6,1.19E-03
DCAF8,1.19E-03
DDAH2,1.19E-03
DENND1C,1.19E-03
DGCR5,1.19E-03
DGUOK,1.19E-03
DHX15,1.19E-03
DHX34,1.19E-03
DPAGT1,1.19E-03
DRD4,1.19E-03
DTNB,1.19E-03
EBF2,1.19E-03
EEF1G /// MIR3654,1.19E-03
EFHD1,1.19E-03
EFR3B,1.19E-03
EGLN3,1.19E-03
EMP3,1.19E-03
EPHA1,1.19E-03
F2RL1,1.19E-03
F8A1 /// F8A2 /// F8A3,1.19E-03
FAM124B,1.19E-03
FAM171A1,1.19E-03
FAM47E /// FAM47E-STBD1 /// STBD1,1.19E-03
FASLG,1.19E-03
FBXO41 /// LOC101927826,1.19E-03
FGF16,1.19E-03
FTCD,1.19E-03
FTSJ1,1.19E-03
GALNS,1.19E-03
GDAP1,1.19E-03
GRPEL1,1.19E-03
GTF2H2 /// GTF2H2B /// GTF2H2C /// GTF2H2C_2,1.19E-03
HADHAP1 /// HADHAP1,1.19E-03
HDAC1,1.19E-03
HDAC7,1.19E-03
HHAT,1.19E-03
HIST2H2AA3 /// HIST2H2AA4,1.19E-03
HLA-DRB1 /// HLA-DRB4 /// LOC100996809,1.19E-03
HMGCS2,1.19E-03
HMGN1,1.19E-03
HOXB9,1.19E-03
HR,1.19E-03
HSP90AA1,1.19E-03
IQCE,1.19E-03
IZUMO4,1.19E-03
KIAA0232,1.19E-03
KIF2C,1.19E-03
KITLG,1.19E-03
KL,1.19E-03
KPNA4,1.19E-03
LEPROTL1,1.19E-03
LPAR2,1.19E-03
LRRC23,1.19E-03
LRRC75B,1.19E-03
LSM14A,1.19E-03
MAP3K8,1.19E-03
MAPK3,1.19E-03
MARK1,1.19E-03
MCM3,1.19E-03
MET,1.19E-03
MFAP2,1.19E-03
MFSD12,1.19E-03
MMP25,1.19E-03
MMP28,1.19E-03
MROH7,1.19E-03
MRPL52,1.19E-03
MSH5 /// MSH5-SAPCD1 /// SAPCD1,1.19E-03
MX2,1.19E-03
MXRA5,1.19E-03
MYNN,1.19E-03
N4BP2L2,1.19E-03
NAB2,1.19E-03
NDUFA4L2,1.19E-03
NDUFAF3,1.19E-03
NDUFB1,1.19E-03
NDUFC1,1.19E-03
NEMF,1.19E-03
NKX6-1,1.19E-03
NLK,1.19E-03
NMD3,1.19E-03
NME3,1.19E-03
NME8,1.19E-03
NOP16,1.19E-03
NOTCH2NL,1.19E-03
NUP43,1.19E-03
NXPH4,1.19E-03
OPHN1,1.19E-03
P2RX5,1.19E-03
PACSIN2,1.19E-03
PADI2,1.19E-03
PAK6,1.19E-03
PARP3,1.19E-03
PATZ1,1.19E-03
PCDHA10,1.19E-03
PCDHGA8,1.19E-03
PCK2,1.19E-03
PEX3,1.19E-03
PGGT1B,1.19E-03
PIK3IP1,1.19E-03
PIP4K2A,1.19E-03
PLEKHH3,1.19E-03
PMCH,1.19E-03
POLH,1.19E-03
POLR2J,1.19E-03
PPP1R9A,1.19E-03
PRR16,1.19E-03
PSMG1,1.19E-03
PTAFR,1.19E-03
PTGIS,1.19E-03
PTPN11,1.19E-03
RAB38,1.19E-03
RAF1,1.19E-03
RBBP6,1.19E-03
RBM39,1.19E-03
RFC5,1.19E-03
RGS7,1.19E-03
RLF,1.19E-03
RNASE2,1.19E-03
RNF39,1.19E-03
RNLS,1.19E-03
RNMT,1.19E-03
RRP1B,1.19E-03
RTF1,1.19E-03
RTP4,1.19E-03
RUVBL1,1.19E-03
S100A14,1.19E-03
S1PR4,1.19E-03
SAMD4A,1.19E-03
SEMA3B,1.19E-03
SETD3,1.19E-03
SGCE,1.19E-03
SHC1,1.19E-03
SHMT2,1.19E-03
SIK1,1.19E-03
SLC13A3,1.19E-03
SLC24A3,1.19E-03
SLC25A14,1.19E-03
SLC25A36,1.19E-03
SLC2A4,1.19E-03
SLC4A4,1.19E-03
SLC4A7,1.19E-03
SPAG7,1.19E-03
ST3GAL1,1.19E-03
STK11,1.19E-03
STON1,1.19E-03
STX12,1.19E-03
SUB1,1.19E-03
TAF1C,1.19E-03
TANC2,1.19E-03
TBC1D13,1.19E-03
TCP11L1,1.19E-03
TEKT2,1.19E-03
TESK2,1.19E-03
THEMIS2,1.19E-03
TMEM140,1.19E-03
TMEM222,1.19E-03
TMEM40,1.19E-03
TNPO1,1.19E-03
TOMM40,1.19E-03
TOR1AIP1,1.19E-03
TOX,1.19E-03
TPMT,1.19E-03
TSPO,1.19E-03
TTC1,1.19E-03
UGDH,1.19E-03
UGT8,1.19E-03
UQCRC1,1.19E-03
USP6NL /// USP6NL-IT1,1.19E-03
VANGL1,1.19E-03
VCPKMT,1.19E-03
VPS33B,1.19E-03
WDR59,1.19E-03
WIPF1,1.19E-03
YES1,1.19E-03
YIPF2,1.19E-03
YIPF4,1.19E-03
YTHDC1,1.19E-03
ZBTB3,1.19E-03
ZMYND11,1.19E-03
ZNF107,1.19E-03
ZNF292,1.19E-03
ZNF32,1.19E-03
ZNF446,1.19E-03
ZNF493,1.19E-03
ZNF813,1.19E-03
ABHD5,1.18E-03
ACSL1,1.18E-03
ADAM23,1.18E-03
AK4 /// LOC100507855,1.18E-03
ALDH1A1,1.18E-03
ANP32E,1.18E-03
APBA1,1.18E-03
ARHGAP33,1.18E-03
ARHGAP35,1.18E-03
ARMCX6,1.18E-03
ASRGL1,1.18E-03
ATF2,1.18E-03
ATF7IP,1.18E-03
ATG7,1.18E-03
BBS4,1.18E-03
BICD1,1.18E-03
BOP1 /// MIR7112,1.18E-03
C2CD5,1.18E-03
CAMSAP1,1.18E-03
CCDC57,1.18E-03
CD7,1.18E-03
CD79B,1.18E-03
CD8B /// LOC100996919,1.18E-03
CDHR2,1.18E-03
CDKL2,1.18E-03
CHMP2B,1.18E-03
CHMP5,1.18E-03
CHST15,1.18E-03
CLNS1A,1.18E-03
CMTM6,1.18E-03
CNDP2,1.18E-03
COL5A3,1.18E-03
CRIPT,1.18E-03
CSRP1,1.18E-03
CUL7,1.18E-03
CX3CL1,1.18E-03
CXCL8,1.18E-03
CYB5A,1.18E-03
DAAM2,1.18E-03
DDX58,1.18E-03
DENR,1.18E-03
DESI1,1.18E-03
DNAJC13,1.18E-03
DNMT3B,1.18E-03
DOK3,1.18E-03
DOK4,1.18E-03
DPP3,1.18E-03
DPY19L1P1,1.18E-03
DYNLT1,1.18E-03
EEF1A1,1.18E-03
EREG,1.18E-03
ERVMER34-1,1.18E-03
ESPL1,1.18E-03
EYA1,1.18E-03
FAM131A,1.18E-03
FCGR1B,1.18E-03
FGB,1.18E-03
FMO5,1.18E-03
FNDC8,1.18E-03
GALNT4 /// POC1B-GALNT4,1.18E-03
GGCT,1.18E-03
GMPR,1.18E-03
GNS,1.18E-03
GPALPP1,1.18E-03
GPATCH1,1.18E-03
GPR153,1.18E-03
GPR3,1.18E-03
GPR89A /// GPR89B,1.18E-03
GPS2,1.18E-03
GRAMD4,1.18E-03
GREM2,1.18E-03
GULP1,1.18E-03
HAAO,1.18E-03
HAND2-AS1,1.18E-03
HCLS1,1.18E-03
HIST1H2BB,1.18E-03
HOXA6,1.18E-03
HPGD,1.18E-03
IDE,1.18E-03
IFI35,1.18E-03
IFITM3,1.18E-03
IFT57,1.18E-03
IGFBP3,1.18E-03
IGHMBP2,1.18E-03
IGLV6-57,1.18E-03
IL12RB1,1.18E-03
ISG15,1.18E-03
ITGB4,1.18E-03
ITGB7,1.18E-03
KBTBD4,1.18E-03
KDM6B,1.18E-03
KLHL18,1.18E-03
LAPTM4A,1.18E-03
LEP,1.18E-03
LIG3,1.18E-03
LILRA2,1.18E-03
LIME1,1.18E-03
LSS,1.18E-03
LTK,1.18E-03
LZTS1,1.18E-03
MAOA,1.18E-03
MAP3K7CL,1.18E-03
MATK,1.18E-03
MECR,1.18E-03
METAP2,1.18E-03
MKI67,1.18E-03
MMP19,1.18E-03
MPZL1,1.18E-03
MRPL15,1.18E-03
MSL3,1.18E-03
NEK7,1.18E-03
NET1,1.18E-03
NRG1,1.18E-03
OAS1,1.18E-03
OR7E47P,1.18E-03
OXCT1,1.18E-03
PAK4,1.18E-03
PAMR1,1.18E-03
PARP16,1.18E-03
PARP4,1.18E-03
PCYOX1L,1.18E-03
PDIA3,1.18E-03
PDZK1IP1,1.18E-03
PFKM,1.18E-03
PIEZO1,1.18E-03
PLAUR,1.18E-03
PLSCR2,1.18E-03
PLXNB2,1.18E-03
PNO1,1.18E-03
POGLUT1,1.18E-03
POLR1E,1.18E-03
POTEKP,1.18E-03
PQLC2,1.18E-03
PRCP,1.18E-03
PRDM8,1.18E-03
PRMT1,1.18E-03
PRMT7,1.18E-03
PRPF19,1.18E-03
PTGIR,1.18E-03
PTN,1.18E-03
PXDC1,1.18E-03
RALA,1.18E-03
RASA1,1.18E-03
RBM22,1.18E-03
RCBTB2,1.18E-03
RCN1,1.18E-03
RECQL,1.18E-03
RGCC,1.18E-03
RHOD,1.18E-03
RMI1,1.18E-03
RNF14,1.18E-03
RNF34,1.18E-03
RPL26L1,1.18E-03
RPL36,1.18E-03
RPRD2,1.18E-03
RPUSD2,1.18E-03
RUNDC3A,1.18E-03
S100A6,1.18E-03
SAFB2,1.18E-03
SAMSN1,1.18E-03
SCUBE3,1.18E-03
SLC13A4,1.18E-03
SLC22A1,1.18E-03
SLC2A6,1.18E-03
SMAD5,1.18E-03
SMIM2,1.18E-03
SMYD5,1.18E-03
SNRPB,1.18E-03
SNX1,1.18E-03
SNX10,1.18E-03
SNX29P2,1.18E-03
SOCS6,1.18E-03
SPAG4,1.18E-03
SPTBN2,1.18E-03
SPTLC3,1.18E-03
SRGN,1.18E-03
STK32B,1.18E-03
STMN3,1.18E-03
STRN3,1.18E-03
STX10,1.18E-03
SUPT16H,1.18E-03
SYNPO,1.18E-03
SZRD1,1.18E-03
TARBP2,1.18E-03
TARDBP,1.18E-03
TESC,1.18E-03
TMEM63A,1.18E-03
TNNI1,1.18E-03
TPM4,1.18E-03
TRDMT1,1.18E-03
TRIB2,1.18E-03
TRIM3,1.18E-03
TRIP12,1.18E-03
TRMT61A,1.18E-03
TRPV2,1.18E-03
TRPV4,1.18E-03
TSPAN32,1.18E-03
TUT1,1.18E-03
UPK3A,1.18E-03
VNN1,1.18E-03
WEE1,1.18E-03
WIPI1,1.18E-03
YIF1A,1.18E-03
YIPF5,1.18E-03
ZMAT5,1.18E-03
ZNF230,1.18E-03
ZNF430,1.18E-03
ZNF606,1.18E-03
ZNF671,1.18E-03
ZRSR2,1.18E-03
AADAC,1.17E-03
AATK,1.17E-03
ABCC5,1.17E-03
ABCD4,1.17E-03
AC009237.8 /// AK055967,1.17E-03
ACO2,1.17E-03
ADD1,1.17E-03
AFTPH,1.17E-03
AGGF1,1.17E-03
AGPAT3,1.17E-03
AGPAT4,1.17E-03
AHI1,1.17E-03
ALDH3A1,1.17E-03
ANGPTL2,1.17E-03
ANKMY1,1.17E-03
APAF1,1.17E-03
APLP1,1.17E-03
ARL6IP4,1.17E-03
ARMC9,1.17E-03
ARR3,1.17E-03
ATAD2,1.17E-03
ATP6V1D,1.17E-03
ATPAF2,1.17E-03
ATXN2,1.17E-03
B4GALT7,1.17E-03
BACE1,1.17E-03
BAP1,1.17E-03
BEX4,1.17E-03
BIRC7,1.17E-03
BLK,1.17E-03
BOLA2 /// BOLA2B,1.17E-03
BTC,1.17E-03
BUB3,1.17E-03
C12orf43,1.17E-03
C1orf35,1.17E-03
C6orf106,1.17E-03
C7orf49,1.17E-03
CAPG,1.17E-03
CARD8,1.17E-03
CARF,1.17E-03
CCDC25,1.17E-03
CCT2,1.17E-03
CD300A,1.17E-03
CD320,1.17E-03
CD33,1.17E-03
CENPF,1.17E-03
CFB,1.17E-03
CGA,1.17E-03
CHAF1B,1.17E-03
CHP1,1.17E-03
CLK1,1.17E-03
CLSTN2,1.17E-03
CLUHP3,1.17E-03
CNIH3,1.17E-03
COL17A1,1.17E-03
COL6A2,1.17E-03
COMMD3,1.17E-03
COQ9,1.17E-03
CRELD1,1.17E-03
CROCCP2,1.17E-03
CYP4B1,1.17E-03
DGAT1,1.17E-03
DHRS9,1.17E-03
DNAJC28,1.17E-03
DOCK4,1.17E-03
DOLPP1,1.17E-03
DUSP2,1.17E-03
DYNLRB1,1.17E-03
EAPP,1.17E-03
ECE1,1.17E-03
ENO3,1.17E-03
FAM50B,1.17E-03
FGF12,1.17E-03
FKBP15,1.17E-03
FLRT3,1.17E-03
FOCAD,1.17E-03
FRMD4A,1.17E-03
GABARAPL2,1.17E-03
GALNT8,1.17E-03
GLA,1.17E-03
GLS,1.17E-03
GLT8D1,1.17E-03
GNA12,1.17E-03
GNB5,1.17E-03
GNE,1.17E-03
GNPAT,1.17E-03
GPR162,1.17E-03
GPR85,1.17E-03
GTF2H4,1.17E-03
HDAC4,1.17E-03
HEYL,1.17E-03
HK1,1.17E-03
HMGB1P4 /// HMGB1P4,1.17E-03
HMGB3,1.17E-03
HPSE2,1.17E-03
HS3ST3A1,1.17E-03
IFI16,1.17E-03
IKBKB,1.17E-03
IL11,1.17E-03
IL1B,1.17E-03
IQCJ-SCHIP1 /// SCHIP1,1.17E-03
ITIH3,1.17E-03
KEAP1,1.17E-03
KREMEN2,1.17E-03
KRT32,1.17E-03
LINC00667,1.17E-03
LINC01140,1.17E-03
LRP12,1.17E-03
MAPK10,1.17E-03
MARS /// MIR6758,1.17E-03
MAST4,1.17E-03
MBNL3,1.17E-03
MED25,1.17E-03
METTL13,1.17E-03
MFAP3,1.17E-03
MGEA5,1.17E-03
MMP23A /// MMP23B,1.17E-03
MMP7,1.17E-03
MOCOS,1.17E-03
MRGBP,1.17E-03
MRPL17,1.17E-03
MRPS18B,1.17E-03
MTAP,1.17E-03
N4BP2L2-IT2,1.17E-03
NAALADL1,1.17E-03
NAMPT,1.17E-03
NCKIPSD,1.17E-03
NCSTN,1.17E-03
NEDD9,1.17E-03
NES,1.17E-03
NPRL3,1.17E-03
NSFL1C,1.17E-03
NUDT1,1.17E-03
NUMA1,1.17E-03
ODAM,1.17E-03
OR7E37P,1.17E-03
ORAI2,1.17E-03
OSBPL3,1.17E-03
OSTF1,1.17E-03
PA2G4P2 /// PA2G4P2,1.17E-03
PARP6,1.17E-03
PART1,1.17E-03
PCDH1,1.17E-03
PCOLCE2,1.17E-03
PCYT2,1.17E-03
PDK2,1.17E-03
PHC3,1.17E-03
PHKG2,1.17E-03
PIGG,1.17E-03
PIKFYVE,1.17E-03
PIM1,1.17E-03
PKM,1.17E-03
PKP3,1.17E-03
PLLP,1.17E-03
PNMT,1.17E-03
POSTN,1.17E-03
PPA2,1.17E-03
PPCS,1.17E-03
PPP1R2,1.17E-03
PSMC3IP,1.17E-03
PSMD6,1.17E-03
PTK6,1.17E-03
PTPN1,1.17E-03
PTPN9,1.17E-03
PTPRD,1.17E-03
PUM1,1.17E-03
PVR,1.17E-03
PXN,1.17E-03
PYROXD1,1.17E-03
RAB11A,1.17E-03
RAB6A /// WTH3DI,1.17E-03
RAD54L2,1.17E-03
RAI1,1.17E-03
RBBP7,1.17E-03
RCE1,1.17E-03
RFK,1.17E-03
RFNG,1.17E-03
RIPPLY3,1.17E-03
RNF128,1.17E-03
RNF138,1.17E-03
RPAP2,1.17E-03
RPIA,1.17E-03
RPL23 /// SNORA21,1.17E-03
RPL36AL,1.17E-03
RPS6KA6,1.17E-03
RPS8,1.17E-03
RSRC2,1.17E-03
SBF1,1.17E-03
SDC1,1.17E-03
SERPINA5,1.17E-03
SERPINB9,1.17E-03
SFXN1,1.17E-03
SHC2,1.17E-03
SIRT1,1.17E-03
SIVA1,1.17E-03
SLC20A1,1.17E-03
SLC34A2,1.17E-03
SLC47A1,1.17E-03
SLC50A1,1.17E-03
SMARCA4,1.17E-03
SMARCD1,1.17E-03
SMARCE1P2 /// SMARCE1P2,1.17E-03
SMOX,1.17E-03
SMTN,1.17E-03
SNHG3 /// SNORA73A,1.17E-03
SNX11,1.17E-03
SPATA6L,1.17E-03
SPINK5,1.17E-03
STARD13,1.17E-03
STK39,1.17E-03
STMN1,1.17E-03
TAF2,1.17E-03
TASP1,1.17E-03
TBCEL,1.17E-03
TGFBRAP1,1.17E-03
TK1,1.17E-03
TMPRSS4,1.17E-03
TMSB10,1.17E-03
TMSB15A /// TMSB15B,1.17E-03
TOP3B,1.17E-03
TOR4A,1.17E-03
TP53BP1,1.17E-03
TRMT2A,1.17E-03
TSC22D3,1.17E-03
TSR3,1.17E-03
TUBGCP2,1.17E-03
UBE2Q1,1.17E-03
UBFD1,1.17E-03
UMPS,1.17E-03
UNC119B,1.17E-03
UQCC1,1.17E-03
USP22,1.17E-03
USP7,1.17E-03
VARS,1.17E-03
VDAC2,1.17E-03
VN1R1,1.17E-03
YEATS2,1.17E-03
ZBTB11,1.17E-03
ZBTB16,1.17E-03
ZBTB5,1.17E-03
ZFP30,1.17E-03
ZNF253,1.17E-03
ZNF354A,1.17E-03
ZNF415,1.17E-03
ZNF467,1.17E-03
ZNF507,1.17E-03
ZNF551,1.17E-03
ZNF721,1.17E-03
AARS,1.16E-03
ABCB8,1.16E-03
ABCC9,1.16E-03
ACAA2,1.16E-03
ACACA,1.16E-03
ACAP2,1.16E-03
ACTN3,1.16E-03
ADPRM,1.16E-03
ADRA2A,1.16E-03
ADSL,1.16E-03
ALDH3B1,1.16E-03
ALG12,1.16E-03
ANKZF1,1.16E-03
ANXA2,1.16E-03
AP1G2,1.16E-03
APOC1,1.16E-03
AREL1,1.16E-03
ARMCX5,1.16E-03
ASGR1,1.16E-03
ASMTL,1.16E-03
AUTS2,1.16E-03
BCAT2,1.16E-03
BCR,1.16E-03
BDKRB2,1.16E-03
BECN1,1.16E-03
BLCAP,1.16E-03
BORA,1.16E-03
BRCA1,1.16E-03
BRD1,1.16E-03
BRPF1,1.16E-03
BSDC1,1.16E-03
BTK,1.16E-03
C2orf54,1.16E-03
C6orf120,1.16E-03
C9,1.16E-03
CACYBP,1.16E-03
CAPN2,1.16E-03
CBLL1,1.16E-03
CCDC47,1.16E-03
CCNL1,1.16E-03
CCNL2,1.16E-03
CCT8,1.16E-03
CCZ1,1.16E-03
CD207,1.16E-03
CD22,1.16E-03
CD38,1.16E-03
CDH2,1.16E-03
CDK12,1.16E-03
CDK18,1.16E-03
CDKL1,1.16E-03
CEACAM6,1.16E-03
CES1 /// LOC100653057,1.16E-03
CES3,1.16E-03
CFP,1.16E-03
CLASRP,1.16E-03
CLIP3,1.16E-03
CNTNAP3P2,1.16E-03
COPE,1.16E-03
CORO2A,1.16E-03
COX6CP1 /// COX6CP1,1.16E-03
CRK,1.16E-03
CSNK1A1,1.16E-03
CYLD,1.16E-03
CYP1B1,1.16E-03
CYP2A6,1.16E-03
DAXX,1.16E-03
DHRS7,1.16E-03
DHX30,1.16E-03
DLG2,1.16E-03
DMXL2,1.16E-03
DNAAF2,1.16E-03
DNAJC2,1.16E-03
DND1,1.16E-03
DNM2,1.16E-03
DRICH1,1.16E-03
DTX2 /// LOC102725292,1.16E-03
EEF1A2,1.16E-03
EFCAB1,1.16E-03
EGF,1.16E-03
EHMT2,1.16E-03
EIF3L,1.16E-03
ELL3,1.16E-03
ELOVL2,1.16E-03
EPHX3,1.16E-03
ERCC8,1.16E-03
ESRP2 /// MIR6773,1.16E-03
EVI5,1.16E-03
EXO5,1.16E-03
FAF2,1.16E-03
FBXW2,1.16E-03
FDPSP5 /// FDPSP5,1.16E-03
FMOD,1.16E-03
FNDC3B /// LOC101928615,1.16E-03
FTH1,1.16E-03
GAA,1.16E-03
GABARAPL1,1.16E-03
GARS,1.16E-03
GCDH,1.16E-03
GLCE,1.16E-03
GLRX2,1.16E-03
GPAA1,1.16E-03
GPATCH3,1.16E-03
GPX1,1.16E-03
GPX3,1.16E-03
GTF3A,1.16E-03
GTF3C1,1.16E-03
HIST1H1E,1.16E-03
HIST1H4J,1.16E-03
HIST3H2A,1.16E-03
HK2,1.16E-03
HRH2,1.16E-03
HSPB11,1.16E-03
HSPB7,1.16E-03
ICE1,1.16E-03
IFT46,1.16E-03
IGF1,1.16E-03
IL6R,1.16E-03
ING4,1.16E-03
INHA,1.16E-03
INVS,1.16E-03
IRAK1,1.16E-03
IRX4,1.16E-03
ISYNA1,1.16E-03
JAG2,1.16E-03
JTB,1.16E-03
KCNC2,1.16E-03
KDM5B,1.16E-03
KIAA0141,1.16E-03
KIF5B,1.16E-03
KNTC1,1.16E-03
LIG1,1.16E-03
LINC01278,1.16E-03
LIPA,1.16E-03
LMF2,1.16E-03
LRCH3,1.16E-03
LRRC15,1.16E-03
LYPD1,1.16E-03
MBIP,1.16E-03
MEGF8,1.16E-03
MERTK,1.16E-03
MFF,1.16E-03
MMP1,1.16E-03
MOK,1.16E-03
MON2,1.16E-03
MRPS30,1.16E-03
MT1X,1.16E-03
MYO5C,1.16E-03
NAT6,1.16E-03
NBR2,1.16E-03
NDUFS2,1.16E-03
NDUFS3,1.16E-03
NDUFS7,1.16E-03
NEK9,1.16E-03
NF1,1.16E-03
NF2,1.16E-03
NOP2,1.16E-03
OCEL1,1.16E-03
OMD,1.16E-03
OSBPL2,1.16E-03
OVOL2,1.16E-03
PDCD6,1.16E-03
PDP1,1.16E-03
PHC2,1.16E-03
PHF20L1,1.16E-03
PKIG,1.16E-03
PLA2G16,1.16E-03
PLA2G2D,1.16E-03
PLCH2,1.16E-03
PLD2,1.16E-03
PLOD3,1.16E-03
POLD3,1.16E-03
POLDIP2,1.16E-03
POLR2E,1.16E-03
POLR2G,1.16E-03
POLRMT,1.16E-03
PPOX,1.16E-03
PPP1R12B,1.16E-03
PPP1R15A,1.16E-03
PSMA4,1.16E-03
PTPN3,1.16E-03
PTRH2,1.16E-03
PTTG1,1.16E-03
RAD54B,1.16E-03
RASA3,1.16E-03
RASSF9,1.16E-03
RGL1,1.16E-03
RGS2,1.16E-03
RHBG,1.16E-03
RNF115,1.16E-03
RNF7,1.16E-03
RORB,1.16E-03
RPAP3,1.16E-03
RPL21 /// RPL21P28 /// SNORA27 /// SNORD102,1.16E-03
RPS18,1.16E-03
RRP15,1.16E-03
SAMHD1,1.16E-03
SAP30,1.16E-03
SBNO1,1.16E-03
SDF2L1,1.16E-03
SEC23A,1.16E-03
SFPQ,1.16E-03
SIGIRR,1.16E-03
SLC12A9,1.16E-03
SLC2A11,1.16E-03
SLC37A4,1.16E-03
SLC4A8,1.16E-03
SLC9A2,1.16E-03
SLCO2A1,1.16E-03
SNRNP27,1.16E-03
SNRPG,1.16E-03
SON,1.16E-03
SPATA20,1.16E-03
SPCS3,1.16E-03
SRR,1.16E-03
STAG2,1.16E-03
STC2,1.16E-03
SUSD4,1.16E-03
TACR2,1.16E-03
TCOF1,1.16E-03
TESPA1,1.16E-03
TFCP2L1,1.16E-03
TGFB3,1.16E-03
THYN1,1.16E-03
TJP1,1.16E-03
TJP3,1.16E-03
TM9SF3,1.16E-03
TMEM115,1.16E-03
TMEM120B,1.16E-03
TMEM231,1.16E-03
TNFRSF11B,1.16E-03
TNFRSF9,1.16E-03
TNS4,1.16E-03
TRAF3IP3,1.16E-03
TRIM62,1.16E-03
TRIO,1.16E-03
TRIP11,1.16E-03
TSHZ2,1.16E-03
TST,1.16E-03
TTPAL,1.16E-03
TUFT1,1.16E-03
USP32,1.16E-03
VPS39,1.16E-03
WNK1,1.16E-03
WWTR1,1.16E-03
ZBTB14,1.16E-03
ZFPL1,1.16E-03
ZNF117,1.16E-03
ZNF142,1.16E-03
ZNF419,1.16E-03
ZNF593,1.16E-03
ZNF654,1.16E-03
ZNF674,1.16E-03
ZNF839,1.16E-03
ZNHIT3,1.16E-03
ACTR1B,1.15E-03
ADCYAP1,1.15E-03
AFF4,1.15E-03
AKAP8L,1.15E-03
ALDOAP2,1.15E-03
ALG3,1.15E-03
AMBP,1.15E-03
ANGPT1,1.15E-03
ANKRD36BP2,1.15E-03
ANO10,1.15E-03
APEH,1.15E-03
ARFGAP1,1.15E-03
ARFGAP3,1.15E-03
ARHGEF16,1.15E-03
ARHGEF28,1.15E-03
ASAP3,1.15E-03
ASB6,1.15E-03
ATRX,1.15E-03
AVIL,1.15E-03
BCL2L11,1.15E-03
BFAR,1.15E-03
BMP6,1.15E-03
BMPR1B,1.15E-03
BRD9,1.15E-03
BRINP2,1.15E-03
C5orf22,1.15E-03
CBR4,1.15E-03
CCDC93,1.15E-03
CCL20,1.15E-03
CCZ1B,1.15E-03
CD70,1.15E-03
CDC27,1.15E-03
CDH3,1.15E-03
CDS1,1.15E-03
CDS2,1.15E-03
CENPT,1.15E-03
CHCHD3,1.15E-03
CHST3,1.15E-03
CLCN7,1.15E-03
CLMN,1.15E-03
CLPP,1.15E-03
CNKSR1,1.15E-03
COL6A1,1.15E-03
COL6A3,1.15E-03
COMMD10,1.15E-03
COX7A2L,1.15E-03
CPE,1.15E-03
CSRNP3,1.15E-03
CYP26B1,1.15E-03
DAD1,1.15E-03
DALRD3,1.15E-03
DDX31,1.15E-03
DDX3X,1.15E-03
DENND2D,1.15E-03
DLG4,1.15E-03
DLGAP4,1.15E-03
DNAJB14,1.15E-03
DNAJC17,1.15E-03
DNAJC7,1.15E-03
DNAJC9,1.15E-03
DOC2B,1.15E-03
DSTYK,1.15E-03
DUSP10,1.15E-03
DZIP1,1.15E-03
DZIP3,1.15E-03
EEF1D,1.15E-03
EEF1E1,1.15E-03
EGLN2 /// RAB4B-EGLN2,1.15E-03
EHBP1L1,1.15E-03
EMC2,1.15E-03
ENSA,1.15E-03
EPN2 /// EPN2-IT1,1.15E-03
ERC1,1.15E-03
FAM110D,1.15E-03
FAM45A /// FAM45B,1.15E-03
FANCF,1.15E-03
FEZ1,1.15E-03
FN1,1.15E-03
FRMD8,1.15E-03
FUT9,1.15E-03
FXYD3,1.15E-03
FZR1,1.15E-03
GALNT10,1.15E-03
GALNT14,1.15E-03
GALNT7,1.15E-03
GAS8,1.15E-03
GBP1,1.15E-03
GK,1.15E-03
GMPR2,1.15E-03
GNAI3,1.15E-03
GNRHR,1.15E-03
GOLT1B,1.15E-03
