gene,influence
KDELR3,2.91E-03
KIFC1,2.91E-03
LRP1B,2.91E-03
LRP5L,2.91E-03
NUP210,2.91E-03
OR7E37P,2.91E-03
PDE9A,2.91E-03
PLEKHB1,2.91E-03
PLEKHF1,2.91E-03
QTRT1,2.91E-03
RGS9,2.91E-03
SLC13A2,2.91E-03
SPRR1B,2.91E-03
SULT1A1,2.91E-03
TBC1D22B,2.91E-03
TBC1D30,2.91E-03
TRPC4,2.91E-03
ZNF580,2.91E-03
AATK,2.90E-03
ACE2,2.90E-03
ACTG2,2.90E-03
BAALC,2.90E-03
CCR8,2.90E-03
CEMIP,2.90E-03
CENPE,2.90E-03
CLEC3B /// EXOSC7,2.90E-03
HBEGF,2.90E-03
IL1RL1,2.90E-03
ITSN1,2.90E-03
JAK2,2.90E-03
NAT2,2.90E-03
NBR2,2.90E-03
PLXNC1,2.90E-03
RAB40AL,2.90E-03
RAI2,2.90E-03
SIRPB1,2.90E-03
SLC29A2,2.90E-03
SLC2A6,2.90E-03
SLC4A5,2.90E-03
SLC6A16,2.90E-03
TAF13,2.90E-03
ZNF268,2.90E-03
AMIGO2,2.89E-03
BRF2,2.89E-03
C21orf2,2.89E-03
C5AR2,2.89E-03
CCRL2,2.89E-03
COL11A1,2.89E-03
DPY19L1P1,2.89E-03
FCGR2C,2.89E-03
GINS1,2.89E-03
NUP54,2.89E-03
POLM,2.89E-03
PRSS12,2.89E-03
PYY,2.89E-03
REPS1,2.89E-03
RGS2,2.89E-03
STOML1,2.89E-03
TFDP3,2.89E-03
TMPRSS3,2.89E-03
TNFRSF11A,2.89E-03
TPD52L1,2.89E-03
TSC2,2.89E-03
TSGA10,2.89E-03
ACADSB,2.88E-03
APOA1,2.88E-03
APOE,2.88E-03
ATP2C2,2.88E-03
BHMT2,2.88E-03
CLDN10,2.88E-03
COL1A1,2.88E-03
ELAC2,2.88E-03
FGFR4,2.88E-03
FPGT-TNNI3K /// TNNI3K,2.88E-03
GTPBP10 /// LOC101927446,2.88E-03
HIST1H2AK,2.88E-03
HTR7,2.88E-03
LPIN1,2.88E-03
LY6D,2.88E-03
LY6H,2.88E-03
NABP1,2.88E-03
PDE6B,2.88E-03
PWWP2A,2.88E-03
RAB31,2.88E-03
RHOBTB2,2.88E-03
SLC13A4,2.88E-03
SV2A,2.88E-03
TMEM156,2.88E-03
TRBC1,2.88E-03
TRMT44,2.88E-03
ACAA2,2.87E-03
ATP1B1,2.87E-03
CASC1,2.87E-03
CMA1,2.87E-03
CXXC4,2.87E-03
FAM204A,2.87E-03
FAS,2.87E-03
FAT1,2.87E-03
GALNT4 /// POC1B-GALNT4,2.87E-03
GLUD2,2.87E-03
KRT5,2.87E-03
OXTR,2.87E-03
PRSS16,2.87E-03
SCNN1D,2.87E-03
SEC14L2,2.87E-03
XK,2.87E-03
ZNF177 /// ZNF559-ZNF177,2.87E-03
AREG,2.86E-03
BOP1 /// MIR7112,2.86E-03
CA3,2.86E-03
CCNA1,2.86E-03
CDK6,2.86E-03
DMPK,2.86E-03
ECHDC2,2.86E-03
FBXO24,2.86E-03
GDF10,2.86E-03
KCNB1,2.86E-03
KLK5,2.86E-03
LCP1,2.86E-03
MID1,2.86E-03
MMP10,2.86E-03
MSANTD3-TMEFF1 /// TMEFF1,2.86E-03
NPC1L1,2.86E-03
NQO1,2.86E-03
PRKG1,2.86E-03
PTPN22,2.86E-03
SCUBE3,2.86E-03
SHANK1,2.86E-03
SIGLEC1,2.86E-03
SLC4A8,2.86E-03
UCP3,2.86E-03
ACPP,2.85E-03
ADAP1,2.85E-03
CAMK2A,2.85E-03
CASS4,2.85E-03
CD5,2.85E-03
CERS4,2.85E-03
CHAF1B,2.85E-03
COX6CP2 /// COX6CP2,2.85E-03
DLGAP5,2.85E-03
ELN,2.85E-03
EPN3,2.85E-03
FCGBP,2.85E-03
ISLR,2.85E-03
LDB3,2.85E-03
LIN7A,2.85E-03
MMP24,2.85E-03
PLEKHS1,2.85E-03
PREX2,2.85E-03
PRKAR2B,2.85E-03
SEZ6L2,2.85E-03
STEAP4,2.85E-03
TSPAN1,2.85E-03
WNT2B,2.85E-03
ASPH,2.84E-03
ATP8B3,2.84E-03
BST2,2.84E-03
CNTNAP2,2.84E-03
CRISPLD2,2.84E-03
DCX,2.84E-03
DIAPH3,2.84E-03
G0S2,2.84E-03
GIMAP1-GIMAP5 /// GIMAP5,2.84E-03
GRIK4,2.84E-03
GZMM,2.84E-03
HSPB6,2.84E-03
KCNH1,2.84E-03
KLF3-AS1,2.84E-03
KRT8,2.84E-03
LRRC15,2.84E-03
MDFI,2.84E-03
MEST,2.84E-03
NINJ2,2.84E-03
OLFM1,2.84E-03
RNFT1,2.84E-03
SERPINA5,2.84E-03
SLC2A4,2.84E-03
SLC6A8,2.84E-03
AOC1,2.83E-03
C5,2.83E-03
CLCN4,2.83E-03
DCAF10,2.83E-03
FGF12,2.83E-03
GCAT,2.83E-03
GTF2A1L /// STON1-GTF2A1L,2.83E-03
ICAM4,2.83E-03
KRT23,2.83E-03
MAT1A,2.83E-03
PSEN2,2.83E-03
RAB38,2.83E-03
RAB3B,2.83E-03
RRBP1,2.83E-03
SLC6A11,2.83E-03
SMOX,2.83E-03
SORBS2,2.83E-03
SUSD5,2.83E-03
THAP9,2.83E-03
TJP3,2.83E-03
TMOD2,2.83E-03
TNNI2,2.83E-03
VAV3,2.83E-03
ZC4H2,2.83E-03
ALDOAP2,2.82E-03
ALOX5,2.82E-03
BAIAP2L2,2.82E-03
BCL2,2.82E-03
BCL2L11,2.82E-03
CAMK1D,2.82E-03
CD40LG,2.82E-03
CEACAM21,2.82E-03
CHI3L1,2.82E-03
CNGA3,2.82E-03
DLEC1,2.82E-03
FAM110D,2.82E-03
HEATR6,2.82E-03
HMGCS2,2.82E-03
KCNK3,2.82E-03
KLHL41,2.82E-03
KRT3,2.82E-03
OGN,2.82E-03
RNF144A,2.82E-03
SERPINA3,2.82E-03
SIRT3,2.82E-03
SLC15A1,2.82E-03
SLC27A2,2.82E-03
SLC7A4,2.82E-03
SOX11,2.82E-03
ST3GAL1,2.82E-03
WASF1,2.82E-03
XAF1,2.82E-03
ACSM5,2.81E-03
ANTXR1,2.81E-03
ATP2A1,2.81E-03
BUB1,2.81E-03
C3orf18,2.81E-03
CBX7,2.81E-03
CLDN5,2.81E-03
EFEMP1,2.81E-03
FGF7,2.81E-03
GSTA3,2.81E-03
GUSBP11,2.81E-03
HS3ST1,2.81E-03
HSD17B6,2.81E-03
MEGF8,2.81E-03
MMP3,2.81E-03
NRTN,2.81E-03
OSR2,2.81E-03
PIP,2.81E-03
PTH2R,2.81E-03
PTTG2,2.81E-03
RORB,2.81E-03
SLC19A3,2.81E-03
TRPM6,2.81E-03
ZNF814,2.81E-03
BAIAP2,2.80E-03
CFH,2.80E-03
CFI,2.80E-03
CLDN15,2.80E-03
COLEC10,2.80E-03
DKK3,2.80E-03
FAM120C,2.80E-03
FMOD,2.80E-03
GSPT2,2.80E-03
HIST1H1T,2.80E-03
ITGB8,2.80E-03
JAG1,2.80E-03
PKD2L2,2.80E-03
RAB26,2.80E-03
TARDBPP1 /// TARDBPP1,2.80E-03
ZSCAN2,2.80E-03
ABCC3,2.79E-03
CD52,2.79E-03
DHCR7,2.79E-03
DIO1,2.79E-03
EDRF1,2.79E-03
ENTPD2,2.79E-03
ESPN,2.79E-03
GSTA1,2.79E-03
LUZP2,2.79E-03
NPHP4,2.79E-03
P2RY2,2.79E-03
PRKCI,2.79E-03
S100A2,2.79E-03
SEMA6D,2.79E-03
SLC24A1,2.79E-03
SOCS3,2.79E-03
UGT8,2.79E-03
VTCN1,2.79E-03
AAMDC,2.78E-03
ABLIM3,2.78E-03
ACVR2B-AS1,2.78E-03
BRSK2,2.78E-03
CACNA1G,2.78E-03
CBX4,2.78E-03
CD36,2.78E-03
CELSR1,2.78E-03
DCN,2.78E-03
EFNB3,2.78E-03
EPHA3,2.78E-03
FSTL3,2.78E-03
GAS7,2.78E-03
GPC4,2.78E-03
GTSE1,2.78E-03
IKZF2,2.78E-03
LTBP4,2.78E-03
ODAM,2.78E-03
PCDHB3,2.78E-03
PKN2,2.78E-03
PRND,2.78E-03
PTPRC,2.78E-03
QPCT,2.78E-03
SLC9A8,2.78E-03
SOCS2,2.78E-03
SPPL2B,2.78E-03
ST6GALNAC5,2.78E-03
TBC1D9,2.78E-03
VAMP1,2.78E-03
VEGFA,2.78E-03
WNT4,2.78E-03
ZNF335,2.78E-03
AMH /// MIR4321,2.77E-03
BPI /// LOC149684,2.77E-03
BSN,2.77E-03
BTD,2.77E-03
CXCR2,2.77E-03
F7,2.77E-03
KLHL7,2.77E-03
KPNA5,2.77E-03
NAV2,2.77E-03
PACSIN3,2.77E-03
PWAR5,2.77E-03
RASSF4,2.77E-03
RBM47,2.77E-03
SCN3A,2.77E-03
SEMA5A,2.77E-03
SIX3,2.77E-03
SLC4A4,2.77E-03
SPARCL1,2.77E-03
SSBP2,2.77E-03
TCEAL1,2.77E-03
TRIM9,2.77E-03
ZNF287,2.77E-03
ZNF711,2.77E-03
APOL6,2.76E-03
C3orf52,2.76E-03
CAB39L,2.76E-03
CDC7,2.76E-03
CXorf57,2.76E-03
DKKL1,2.76E-03
DVL3,2.76E-03
EFCC1,2.76E-03
GPC3,2.76E-03
HELLS,2.76E-03
HSPA2,2.76E-03
KCNQ1,2.76E-03
LINC00963,2.76E-03
MAPK8IP3,2.76E-03
NPR2,2.76E-03
OMD,2.76E-03
PPDPF,2.76E-03
PTPN14,2.76E-03
RAD51,2.76E-03
RAI1,2.76E-03
RGS7,2.76E-03
RIBC2,2.76E-03
RYR2,2.76E-03
SERHL /// SERHL2,2.76E-03
SIX1,2.76E-03
TFCP2L1,2.76E-03
TP53TG5,2.76E-03
TP73-AS1,2.76E-03
TRPA1,2.76E-03
TTYH1,2.76E-03
WFDC1,2.76E-03
ZXDB,2.76E-03
AQP1,2.75E-03
CDC25B,2.75E-03
F13A1,2.75E-03
GREM1,2.75E-03
HSD17B14,2.75E-03
KCTD17,2.75E-03
LPAR4,2.75E-03
MYH3,2.75E-03
NPY5R,2.75E-03
P4HTM,2.75E-03
PEX5L,2.75E-03
PRDM16,2.75E-03
SLC2A10,2.75E-03
SLC7A11,2.75E-03
SLC7A8,2.75E-03
TUBGCP5,2.75E-03
U2AF2,2.75E-03
UGT2B28,2.75E-03
USP53,2.75E-03
WDR25,2.75E-03
ZFP2,2.75E-03
ANP32E,2.74E-03
CA12,2.74E-03
CHKB-CPT1B /// CPT1B,2.74E-03
CPEB3,2.74E-03
CSF3R,2.74E-03
DBF4B,2.74E-03
DKK2,2.74E-03
EPHA7,2.74E-03
FCGR3A /// FCGR3B,2.74E-03
GHR,2.74E-03
JPH3,2.74E-03
KCNC4,2.74E-03
MARCO,2.74E-03
MT1M,2.74E-03
MTMR2,2.74E-03
MTUS1,2.74E-03
NFASC,2.74E-03
NOX5,2.74E-03
PRSS21,2.74E-03
PTPRT,2.74E-03
RUNX1T1,2.74E-03
SEMA3D,2.74E-03
SH3GL2,2.74E-03
STMN1,2.74E-03
TOX3,2.74E-03
UGT2B4,2.74E-03
USP6NL /// USP6NL-IT1,2.74E-03
ACSM1,2.73E-03
AXL,2.73E-03
B3GNTL1,2.73E-03
BFSP2,2.73E-03
BIRC3,2.73E-03
CXCL12,2.73E-03
KCNH2,2.73E-03
KCNIP2,2.73E-03
KIF18A,2.73E-03
KRT81,2.73E-03
PON3,2.73E-03
PTGDR,2.73E-03
RASSF8,2.73E-03
RAVER2,2.73E-03
UCHL1,2.73E-03
VCAM1,2.73E-03
AKR1C4,2.72E-03
ALOX12,2.72E-03
COBL,2.72E-03
CSF2RA,2.72E-03
FAM107A,2.72E-03
FLRT2 /// LOC100506718,2.72E-03
HCAR3,2.72E-03
INTS1,2.72E-03
KCNJ13,2.72E-03
LILRA1,2.72E-03
MGP,2.72E-03
NAIP,2.72E-03
ORC6,2.72E-03
TEKT2,2.72E-03
TTC12,2.72E-03
AIM2,2.71E-03
ATP6V0A1,2.71E-03
CD1B,2.71E-03
EPB41L4A,2.71E-03
GLULP4 /// GLULP4,2.71E-03
GOLGA6L4 /// GOLGA6L5P /// GOLGA6L9 /// LOC102724093,2.71E-03
LAMB1,2.71E-03
LPAL2,2.71E-03
MUC16,2.71E-03
PAPOLG,2.71E-03
POFUT1,2.71E-03
PRTN3,2.71E-03
PTPRN2,2.71E-03
RAD54B,2.71E-03
RBL1,2.71E-03
SELL,2.71E-03
SYMPK,2.71E-03
ZNF613,2.71E-03
ADRB1,2.70E-03
BDNF,2.70E-03
CIDEA,2.70E-03
DRICH1,2.70E-03
EGOT,2.70E-03
ELOVL4,2.70E-03
FAXDC2,2.70E-03
FCN2,2.70E-03
FST,2.70E-03
LILRB3,2.70E-03
MLPH,2.70E-03
OR7E47P,2.70E-03
PCDHGA11 /// PCDHGC3,2.70E-03
SAFB2,2.70E-03
SHCBP1,2.70E-03
SLC39A9,2.70E-03
SNPH,2.70E-03
B3GNT3,2.69E-03
BMP8A,2.69E-03
CLCA2,2.69E-03
FBXO22,2.69E-03
FXYD1,2.69E-03
KLRC1 /// KLRC2,2.69E-03
LPAR1,2.69E-03
NME5,2.69E-03
PLCH1,2.69E-03
PNPLA4,2.69E-03
QSER1,2.69E-03
RBM34,2.69E-03
SH3D21,2.69E-03
SIPA1L1,2.69E-03
APLP1,2.68E-03
ARL17A /// ARL17B,2.68E-03
B3GALT2,2.68E-03
CDH13,2.68E-03
CKS2,2.68E-03
COMP,2.68E-03
F3,2.68E-03
HPX,2.68E-03
ITPR3,2.68E-03
LRRC37BP1,2.68E-03
PADI3,2.68E-03
PDPN,2.68E-03
PLEK,2.68E-03
PLXNB3,2.68E-03
RARRES1,2.68E-03
RIPK4,2.68E-03
SLC9A5,2.68E-03
TGFB3,2.68E-03
TGM3,2.68E-03
TOM1L1,2.68E-03
YTHDC2,2.68E-03
ZNF771,2.68E-03
CALML4,2.67E-03
KCNK1,2.67E-03
LRRC1,2.67E-03
MEG3,2.67E-03
PCOLCE,2.67E-03
PHKG1,2.67E-03
SERPINE2,2.67E-03
SLC9A2,2.67E-03
TRAF3IP3,2.67E-03
ZNF318,2.67E-03
ZNF385D,2.67E-03
BBS9,2.66E-03
C1orf112,2.66E-03
C3orf14,2.66E-03
C6,2.66E-03
CYB5A,2.66E-03
FABP7,2.66E-03
HYAL1,2.66E-03
IGLV4-60 /// IGLV4-60,2.66E-03
IMPDH2,2.66E-03
LIPE,2.66E-03
MTM1,2.66E-03
PLS1,2.66E-03
SCGB2A2,2.66E-03
SLC8A2,2.66E-03
SPAG8,2.66E-03
ULBP2,2.66E-03
FRMPD1,2.65E-03
MME,2.65E-03
NOP14-AS1,2.65E-03
NPTXR,2.65E-03
NYNRIN,2.65E-03
PDE12,2.65E-03
PTPRR,2.65E-03
RAB6A /// WTH3DI,2.65E-03
SALL2,2.65E-03
SLC16A5,2.65E-03
C4orf19,2.64E-03
CAP2,2.64E-03
GIPR,2.64E-03
GLRA3,2.64E-03
HAS1,2.64E-03
MGAT2,2.64E-03
PHLPP1,2.64E-03
SEMA3C,2.64E-03
SLCO4C1,2.64E-03
SPATA6L,2.64E-03
TAT,2.64E-03
TEX14,2.64E-03
TFF1,2.64E-03
ZNF493,2.64E-03
BRINP3,2.63E-03
CAV1,2.63E-03
CCNG2,2.63E-03
CCSER2,2.63E-03
CHD1L,2.63E-03
CYB5R2,2.63E-03
EPHB1,2.63E-03
GSTZ1,2.63E-03
KCNN2,2.63E-03
NLRP1,2.63E-03
SLC26A3,2.63E-03
SMARCE1P2 /// SMARCE1P2,2.63E-03
WNT5B,2.63E-03
ZNF142,2.63E-03
ADIRF,2.62E-03
ARMC9,2.62E-03
CD22,2.62E-03
HAPLN1,2.62E-03
HHIPL2,2.62E-03
HPN,2.62E-03
HSPA12A,2.62E-03
MANEA,2.62E-03
PCSK1,2.62E-03
PI15,2.62E-03
PTGFR,2.62E-03
RABEP2,2.62E-03
WLS,2.62E-03
YOD1,2.62E-03
CENPN,2.61E-03
DOCK3,2.61E-03
ETNPPL,2.61E-03
GPX2,2.61E-03
KCNK13,2.61E-03
LCN2,2.61E-03
NPL,2.61E-03
OAS1,2.61E-03
PRR16,2.61E-03
SPINK2,2.61E-03
TAS2R10,2.61E-03
ARSA,2.60E-03
CCDC177,2.60E-03
CLIC5,2.60E-03
CRYAB,2.60E-03
EDN3,2.60E-03
HPD,2.60E-03
JMJD7-PLA2G4B /// PLA2G4B,2.60E-03
NMNAT2,2.60E-03
RAB6B,2.60E-03
RRM2,2.60E-03
SLC34A2,2.60E-03
TRO,2.60E-03
UNC119,2.60E-03
WDR61,2.60E-03
ATXN1,2.59E-03
BTN2A3P,2.59E-03
CD38,2.59E-03
CEACAM8,2.59E-03
CLCN5,2.59E-03
DHX58,2.59E-03
DNM3,2.59E-03
DPY19L2P2,2.59E-03
HSPG2,2.59E-03
KRT16,2.59E-03
LRRC8B,2.59E-03
LTK,2.59E-03
PML,2.59E-03
RBP4,2.59E-03
RNF32,2.59E-03
SCRG1,2.59E-03
SMG5,2.59E-03
SYNC,2.59E-03
TRAT1,2.59E-03
TRIM58,2.59E-03
BRF1,2.58E-03
EPYC,2.58E-03
HGD,2.58E-03
JADE2,2.58E-03
MMP13,2.58E-03
PCSK5,2.58E-03
PSPH,2.58E-03
SLPI,2.58E-03
STEAP1B,2.58E-03
SYNGR4,2.58E-03
VSTM4,2.58E-03
AZGP1P1,2.57E-03
CCL22,2.57E-03
CLUHP3,2.57E-03
CX3CR1,2.57E-03
GREB1,2.57E-03
GZMA,2.57E-03
KRT15,2.57E-03
MAP3K13,2.57E-03
PRKAA1,2.57E-03
SLURP1,2.57E-03
TELO2,2.57E-03
TONSL,2.57E-03
ABCC2,2.56E-03
HDC,2.56E-03
PLN,2.56E-03
SCN9A,2.56E-03
SLC13A3,2.56E-03
SLC25A30,2.56E-03
SMPDL3B,2.56E-03
ZNF204P,2.56E-03
ART3,2.55E-03
BAMBI,2.55E-03
BNC1,2.55E-03
BTBD7,2.55E-03
FAM76A,2.55E-03
FAM83E,2.55E-03
GLS2,2.55E-03
GPR39,2.55E-03
GPR88,2.55E-03
IGHD,2.55E-03
KCNMA1,2.55E-03
PIAS4,2.55E-03
RASSF9,2.55E-03
ACSM3,2.54E-03
BLVRB,2.54E-03
CELSR3,2.54E-03
HPCA,2.54E-03
IL12B,2.54E-03
INCENP,2.54E-03
NRP1,2.54E-03
OBP2A,2.54E-03
PCDH7,2.54E-03
SLC16A6,2.54E-03
ASTN1,2.53E-03
CEP152,2.53E-03
CYSLTR2,2.53E-03
NPIPA1,2.53E-03
SGCG,2.53E-03
TAC1,2.53E-03
TOP2A,2.53E-03
WNT5A,2.53E-03
CCNL2,2.52E-03
CHRD,2.52E-03
FUT9,2.52E-03
GPER1,2.52E-03
IGHG1,2.52E-03
LRRC31,2.52E-03
MYBPC1,2.52E-03
MYO10,2.52E-03
PSAT1,2.52E-03
RAD52,2.52E-03
ZNF471,2.52E-03
CCR6,2.51E-03
EPHB3,2.51E-03
GABRE /// MIR224 /// MIR452,2.51E-03
GDAP1,2.51E-03
NREP,2.51E-03
RBFADN,2.51E-03
REEP1,2.51E-03
SYT17,2.51E-03
TRAK1,2.51E-03
WISP1,2.51E-03
ABCB6,2.50E-03
ANK1,2.50E-03
ATP7B,2.50E-03
BCAS1,2.50E-03
DPYSL3,2.50E-03
FMO2,2.50E-03
NAT1,2.50E-03
NFKBIL1,2.50E-03
PEG3,2.50E-03
PLAC8,2.50E-03
SPOCK1,2.50E-03
SUSD4,2.50E-03
TNIP3,2.50E-03
ASPM,2.49E-03
BAHCC1,2.49E-03
FERMT1,2.49E-03
KRT19,2.49E-03
DHX34,2.48E-03
KIF1A,2.48E-03
TCTN1,2.48E-03
UBE2C,2.48E-03
C11orf1,2.47E-03
CTNND2,2.47E-03
ESRP1,2.47E-03
G6PD,2.47E-03
MAK,2.47E-03
ZNF235,2.47E-03
ATP8A1,2.46E-03
CRABP2,2.46E-03
MXD3,2.46E-03
CR1,2.45E-03
FCGR1A,2.45E-03
HTR7P1,2.45E-03
LINC00939,2.45E-03
MFAP4,2.45E-03
TET3,2.45E-03
APOF,2.44E-03
COL17A1,2.44E-03
EMCN,2.44E-03
FAM135A,2.44E-03
GUCY2D,2.44E-03
PCK1,2.44E-03
POLQ,2.44E-03
SAP30,2.44E-03
SCAND2P,2.44E-03
ADIPOQ,2.43E-03
GP6,2.43E-03
NTN1,2.43E-03
SMG6,2.43E-03
SPAG6,2.43E-03
ZBTB16,2.43E-03
AMPD1,2.42E-03
GALNT10,2.42E-03
GP2,2.42E-03
HIP1R,2.42E-03
MILR1,2.42E-03
NRIP3,2.42E-03
NRXN3,2.42E-03
CLEC4E,2.41E-03
KCNJ15,2.41E-03
PLA2G3,2.41E-03
TGFB2,2.41E-03
AGBL2,2.40E-03
CORIN,2.40E-03
DCLK2,2.40E-03
F2RL1,2.40E-03
GALNT3,2.40E-03
GNRH2,2.40E-03
GRAP,2.40E-03
GUCY1A2,2.40E-03
OAZ3,2.40E-03
PPL,2.40E-03
PPM1E,2.40E-03
RBPMS,2.40E-03
ARHGAP11A,2.39E-03
CD101,2.39E-03
CDH3,2.39E-03
EXTL1,2.39E-03
PLEKHA6,2.39E-03
ZNF81,2.39E-03
C9orf116,2.38E-03
FAM49B,2.38E-03
FN3K,2.38E-03
HBD,2.38E-03
HSPA4,2.38E-03
KCNN4,2.38E-03
NSL1,2.38E-03
PLK1,2.38E-03
STEAP1,2.38E-03
ZNF442,2.38E-03
ASGR1,2.37E-03
HIST1H2AD /// HIST1H3A /// HIST1H3B /// HIST1H3C /// HIST1H3D /// HIST1H3E /// HIST1H3F /// HIST1H3G /// HIST1H3H /// HIST1H3I /// HIST1H3J,2.37E-03
NRSN2,2.37E-03
PHACTR1,2.37E-03
METTL5,2.36E-03
RGS5,2.36E-03
MYO5C,2.35E-03
AFF3,2.34E-03
EMC1,2.34E-03
LAMA3,2.34E-03
PDK4,2.33E-03
ANO2,2.32E-03
DNASE1L2,2.32E-03
FASN,2.32E-03
HERC2P3 /// LOC101930458,2.31E-03
NEK1,2.31E-03
CYP2A7,2.30E-03
FGF16,2.30E-03
HERC4,2.30E-03
KRT6B,2.30E-03
MFNG,2.30E-03
NDUFAF5,2.30E-03
RALGPS1,2.30E-03
RARRES3,2.30E-03
FRS2,2.29E-03
LTB4R,2.29E-03
MYOT,2.29E-03
GAN,2.28E-03
NF1,2.27E-03
PRKCB,2.26E-03
LMF1,2.25E-03
ADH1B,2.24E-03
CEP164,2.24E-03
TCN1,2.24E-03
DDX43,2.23E-03
FBXO4,2.22E-03
LEP,2.22E-03
PACRG,2.22E-03
DLG4,2.21E-03
FGB,2.20E-03
TUBBP5,2.19E-03
PRAME,2.18E-03
MDM2,2.17E-03
RAB27B,2.17E-03
CCDC88A,2.16E-03
TFPI2,2.16E-03
PVALB,2.14E-03
ERBB4,2.13E-03
GAS2,2.11E-03
NLGN4X,2.06E-03
PTPRS,2.05E-03
HPGD,2.01E-03
ORM1,2.00E-03
TF,1.79E-03
