gene,influence
SLC26A3,1.33E-03
PANK3,1.33E-03
EVI5,1.33E-03
FAM216A,1.33E-03
ZNF385D,1.33E-03
ABCC5,1.33E-03
MPZ,1.33E-03
PSTPIP2,1.33E-03
KMT2D,1.33E-03
IARS,1.33E-03
SAMSN1,1.33E-03
ARL8B,1.33E-03
CCL8,1.33E-03
APIP,1.33E-03
GEMIN6,1.33E-03
PPP2R2A,1.33E-03
SAFB2,1.33E-03
HDAC7,1.33E-03
PPP1R3C,1.33E-03
SP110,1.33E-03
CEBPA-AS1,1.33E-03
PSME1,1.33E-03
NVL,1.33E-03
MTRR,1.33E-03
PES1,1.33E-03
ATG2A,1.33E-03
ZNF24,1.33E-03
VBP1,1.33E-03
COX7C,1.33E-03
DENND4B,1.33E-03
KDM6A,1.33E-03
LRRC2,1.33E-03
PTPRZ1,1.33E-03
SLC2A4,1.33E-03
FSCN3,1.33E-03
VPS9D1,1.33E-03
GPR75,1.33E-03
NFKBIB,1.33E-03
CLDN3,1.33E-03
PPP2R5D,1.33E-03
ZNF74,1.33E-03
AKAP11,1.33E-03
TPD52L2,1.33E-03
PRRG1,1.33E-03
PARP2,1.33E-03
PRKCH,1.33E-03
LPAR1,1.33E-03
NAA10,1.33E-03
SYNRG,1.33E-03
HDAC4,1.33E-03
SIK1,1.33E-03
C11orf80,1.33E-03
HCG18,1.33E-03
MAP2,1.33E-03
HPS4,1.33E-03
IL1RN,1.33E-03
NUDT1,1.33E-03
BCR,1.33E-03
FASTKD5,1.33E-03
HAUS7,1.33E-03
LAMA1,1.33E-03
COQ7,1.33E-03
RWDD1,1.33E-03
HBB,1.33E-03
MID2,1.33E-03
CYB5R4,1.33E-03
SNCAIP,1.33E-03
LZTFL1,1.33E-03
EIF3M,1.33E-03
TMEM206,1.33E-03
TBKBP1,1.33E-03
GLUD2,1.33E-03
KCNG1,1.33E-03
ZNF576,1.33E-03
GPR18,1.33E-03
CRABP1,1.33E-03
RPL4 /// SNORD16 /// SNORD18A /// SNORD18B /// SNORD18C,1.33E-03
SATB2,1.33E-03
TRAPPC12,1.33E-03
CEP192,1.33E-03
FAM110B,1.33E-03
SERPINB9,1.33E-03
RMND1,1.33E-03
SEMA6A,1.33E-03
GPR20,1.33E-03
APOOL,1.33E-03
THOC1,1.33E-03
GREM1,1.33E-03
YIPF2,1.33E-03
PCID2,1.33E-03
PCDHGA1,1.33E-03
TMEM254,1.33E-03
RPS20 /// SNORD54,1.33E-03
C17orf62,1.33E-03
LRRC42,1.33E-03
ACOX1,1.33E-03
OGT,1.33E-03
NCAM2,1.33E-03
SKAP1,1.33E-03
LRRC37BP1,1.33E-03
MC1R,1.33E-03
PELP1,1.33E-03
PANK4,1.33E-03
RABL6,1.33E-03
HSPA4L,1.33E-03
CHPF2,1.33E-03
KDELC1,1.33E-03
PLA2G4C,1.33E-03
CTNNBIP1,1.33E-03
CXCR4,1.33E-03
ZNF672,1.33E-03
MED16,1.33E-03
RPS21,1.33E-03
SIK2,1.33E-03
TYMS,1.33E-03
TRA2B,1.33E-03
RAB40B,1.33E-03
CDC42,1.33E-03
CCNE2,1.33E-03
ABCF2,1.33E-03
GGA1,1.33E-03
ZNF43,1.33E-03
GJB5,1.32E-03
HS2ST1,1.32E-03
NBN,1.32E-03
DISC1,1.32E-03
MAT2A,1.32E-03
TUBGCP4,1.32E-03
GLULP4 /// GLULP4,1.32E-03
GPR132,1.32E-03
THOP1,1.32E-03
DPM1,1.32E-03
PTPRG,1.32E-03
PITPNB,1.32E-03
NBPF10 /// NBPF11 /// NBPF12 /// NBPF14 /// NBPF15 /// NBPF20 /// NBPF8 /// NBPF9,1.32E-03
NOLC1,1.32E-03
EXOSC2,1.32E-03
CCDC90B,1.32E-03
TIMM17B,1.32E-03
RNF138,1.32E-03
ENDOU,1.32E-03
TRIM45,1.32E-03
S1PR1,1.32E-03
TAP1,1.32E-03
CCT3 /// LOC101927137,1.32E-03
CLCN6,1.32E-03
EDN1,1.32E-03
TXK,1.32E-03
GP6,1.32E-03
GNB1L,1.32E-03
RAPGEF1,1.32E-03
ZMAT4,1.32E-03
FXR1,1.32E-03
NCALD,1.32E-03
UQCRQ,1.32E-03
PPM1F,1.32E-03
LEPROT,1.32E-03
TMEM184C,1.32E-03
RSRC2,1.32E-03
LTN1,1.32E-03
KIF18B,1.32E-03
MANBA,1.32E-03
MMP17,1.32E-03
SMPDL3A,1.32E-03
FAH,1.32E-03
IQCE,1.32E-03
OSBPL7,1.32E-03
OBSL1,1.32E-03
JMJD4,1.32E-03
ORMDL2,1.32E-03
HIST1H1E,1.32E-03
PPIP5K1,1.32E-03
HBEGF,1.32E-03
HIST1H2BG /// HIST1H2BJ,1.32E-03
GZMK,1.32E-03
SERPINF2,1.32E-03
NOP2,1.32E-03
RABEPK,1.32E-03
L1CAM,1.32E-03
PDLIM3,1.32E-03
SEMA4F,1.32E-03
DOCK6,1.32E-03
HOMER1,1.32E-03
KLHDC3,1.32E-03
MYH11,1.32E-03
ZDHHC14,1.32E-03
EXOC2,1.32E-03
RAB21,1.32E-03
HNRNPAB,1.32E-03
PLA2G1B,1.32E-03
DOPEY2,1.32E-03
FAU,1.32E-03
TNFRSF21,1.32E-03
GLYAT,1.32E-03
RAB1A,1.32E-03
DENND1B,1.32E-03
SHBG,1.32E-03
SIGLEC7,1.32E-03
ETNK2,1.32E-03
CD99,1.32E-03
GNRHR,1.32E-03
SUGP1,1.32E-03
RPS6,1.32E-03
ABTB2,1.32E-03
RASL10A,1.32E-03
SHANK1,1.32E-03
MYO15B,1.32E-03
SORBS1,1.32E-03
RALY,1.32E-03
DIRAS2,1.32E-03
TNFAIP3,1.32E-03
GCLM,1.32E-03
KDM5C,1.32E-03
TNRC6B,1.32E-03
ANGPT1,1.32E-03
ZNF213-AS1,1.32E-03
NINJ2,1.32E-03
MLC1,1.32E-03
NDUFA6,1.32E-03
EEF2,1.32E-03
RIOK3,1.32E-03
RND2,1.32E-03
MAGEH1,1.32E-03
ZNF552,1.32E-03
PTGR2 /// ZNF410,1.32E-03
LRRC37A2 /// LRRC37A4P,1.32E-03
GTF2H1,1.32E-03
PTPRN,1.32E-03
CLIC2,1.32E-03
USP22,1.32E-03
STX7,1.32E-03
GPRC5A,1.32E-03
TOR4A,1.32E-03
WISP3,1.32E-03
IPO4,1.32E-03
COL4A6,1.32E-03
FN3KRP,1.32E-03
RP2,1.32E-03
SPOCK2,1.32E-03
CHRM3,1.32E-03
ITGA2B,1.32E-03
EP400,1.32E-03
OAZ3,1.32E-03
CBLN1,1.32E-03
NDUFB6,1.32E-03
NDUFA2,1.32E-03
GDE1,1.32E-03
HSFX1 /// HSFX2,1.32E-03
SLC47A1,1.32E-03
PBLD,1.31E-03
MAPK1IP1L,1.31E-03
ASIC1,1.31E-03
MAGIX,1.31E-03
CEACAM1,1.31E-03
RLN1,1.31E-03
IPO8,1.31E-03
PECR,1.31E-03
PDE6G,1.31E-03
TRADD,1.31E-03
TMEM40,1.31E-03
QTRT1,1.31E-03
SPIN2A,1.31E-03
TTC1,1.31E-03
NETO2,1.31E-03
CELF1,1.31E-03
BBS10,1.31E-03
PSMC6,1.31E-03
TCEAL2,1.31E-03
GPRASP1,1.31E-03
NEURL1,1.31E-03
ZC2HC1C,1.31E-03
STOM,1.31E-03
RPS25,1.31E-03
AGAP1,1.31E-03
OASL,1.31E-03
RANBP6,1.31E-03
FLOT1,1.31E-03
TPD52L1,1.31E-03
RIPK4,1.31E-03
BAG2,1.31E-03
BMX,1.31E-03
NOS3,1.31E-03
HYAL1,1.31E-03
PTX3,1.31E-03
COX11,1.31E-03
IL24,1.31E-03
IL4I1 /// NUP62,1.31E-03
SPINT1,1.31E-03
HIGD1A,1.31E-03
PNMA2,1.31E-03
R3HDM4,1.31E-03
SLC35F5,1.31E-03
SLC25A24,1.31E-03
PRKD2,1.31E-03
CPSF1,1.31E-03
GRIP2,1.31E-03
S100A10,1.31E-03
GTF2IRD1,1.31E-03
MRPL16,1.31E-03
TBCB,1.31E-03
SIAH2,1.31E-03
PARD3,1.31E-03
MTHFD2,1.31E-03
FABP6,1.31E-03
CD1C,1.31E-03
TRIM23,1.31E-03
CBX8,1.31E-03
ACTN4,1.31E-03
SLC1A4,1.31E-03
UQCRC2,1.31E-03
AAK1,1.31E-03
PRKAA2,1.31E-03
CAPN5,1.31E-03
RHOG,1.31E-03
SNN,1.31E-03
CCNJL,1.31E-03
ZNF862,1.31E-03
PLCL2,1.31E-03
COPS6,1.31E-03
SUPT7L,1.31E-03
KCNIP1,1.31E-03
MGAT2,1.31E-03
RCAN2,1.31E-03
TARBP1,1.31E-03
IFIH1,1.31E-03
MGP,1.31E-03
ATP6V1G2-DDX39B /// DDX39B /// SNORD84,1.31E-03
ACAP2,1.31E-03
NUDT3,1.31E-03
POFUT1,1.31E-03
NAB2,1.31E-03
USP18,1.31E-03
ODAM,1.31E-03
DNAJC16,1.31E-03
FMO2,1.31E-03
SHOC2,1.31E-03
NID1,1.31E-03
LIMD1,1.31E-03
MICU2,1.31E-03
DDX21,1.31E-03
MZT2A /// MZT2B /// PHGDH,1.31E-03
VGF,1.31E-03
CTSA,1.31E-03
EPM2A,1.31E-03
RELN,1.31E-03
SKA1,1.31E-03
RECQL4,1.31E-03
ISLR,1.31E-03
EEF1DP5 /// EEF1DP5,1.31E-03
BLVRA,1.31E-03
PLCL1,1.31E-03
HSD17B7,1.31E-03
TSTA3,1.31E-03
CDKN3,1.31E-03
SPP1,1.31E-03
SEMA6C,1.31E-03
ANXA9,1.31E-03
MAP1LC3B,1.31E-03
CLEC7A,1.31E-03
RALA,1.31E-03
VEGFA,1.31E-03
SOX11,1.31E-03
POLR2F,1.31E-03
MPC1,1.31E-03
CSTF2T,1.31E-03
SOCS7,1.31E-03
TCTN1,1.31E-03
BOP1 /// MIR7112,1.31E-03
AURKC,1.31E-03
CXCR1,1.31E-03
CPA4,1.31E-03
MTMR11,1.31E-03
TDRKH,1.31E-03
CALML4,1.31E-03
FAR2,1.31E-03
CAPN6,1.31E-03
PTBP3,1.31E-03
ISOC2,1.31E-03
DOK4,1.31E-03
RAB5B,1.31E-03
EBLN2,1.31E-03
ST8SIA1,1.31E-03
NECAP2,1.31E-03
CAMK1G,1.31E-03
RNASEH1,1.31E-03
EHD1,1.31E-03
CHAC1,1.31E-03
WIPF2,1.31E-03
ATP1B3,1.31E-03
GPLD1,1.31E-03
FSCN2,1.31E-03
MAVS,1.31E-03
BIRC3,1.31E-03
GRM2,1.31E-03
MAP1S,1.31E-03
SLC8B1,1.31E-03
ABAT,1.31E-03
SMG9,1.31E-03
FCGRT,1.31E-03
AC007292.3,1.31E-03
CES2,1.31E-03
NUDT15,1.30E-03
SSR2,1.30E-03
ARAF,1.30E-03
TOMM20,1.30E-03
SLC25A30,1.30E-03
PIP,1.30E-03
MT2A,1.30E-03
HBA1 /// HBA2,1.30E-03
TSGA10,1.30E-03
CCZ1,1.30E-03
NDEL1,1.30E-03
CLIC4,1.30E-03
SLC19A3,1.30E-03
CKMT2,1.30E-03
NCOA2,1.30E-03
LPAR6,1.30E-03
SND1,1.30E-03
TRIM24,1.30E-03
NXPH3,1.30E-03
CD37,1.30E-03
IRS2,1.30E-03
SLC4A4,1.30E-03
TRIB1,1.30E-03
PPM1H,1.30E-03
AACS,1.30E-03
C21orf33,1.30E-03
NAPG,1.30E-03
TNFRSF1B,1.30E-03
CENPBD1P1,1.30E-03
SCNN1D,1.30E-03
BRINP2,1.30E-03
HPGD,1.30E-03
PFKL,1.30E-03
RIC8B,1.30E-03
MMP15,1.30E-03
HSPA4,1.30E-03
SH3BP1,1.30E-03
IMP3,1.30E-03
SLCO4C1,1.30E-03
CAMK1,1.30E-03
MYL9,1.30E-03
TARBP2,1.30E-03
RNF103,1.30E-03
MRPL13,1.30E-03
FAM57A,1.30E-03
SERF1A /// SERF1B,1.30E-03
B3GALNT1,1.30E-03
CLIC1,1.30E-03
PACS1,1.30E-03
ZMYND11,1.30E-03
HYPK /// MIR1282 /// SERF2,1.30E-03
SPCS3,1.30E-03
B4GALT7,1.30E-03
MYO19,1.30E-03
CSNK2B,1.30E-03
CHORDC1,1.30E-03
DYM,1.30E-03
RGS4,1.30E-03
MED9,1.30E-03
MFN1,1.30E-03
PTPRU,1.30E-03
GPR19,1.30E-03
WWP1,1.30E-03
SEC31B,1.30E-03
ZKSCAN7,1.30E-03
USP36,1.30E-03
COL8A2,1.30E-03
MARK1,1.30E-03
MMP11,1.30E-03
SCN2B,1.30E-03
MLF2,1.30E-03
MECR,1.30E-03
ZNF654,1.30E-03
SLC25A6,1.30E-03
SF3B4,1.30E-03
KLF3-AS1,1.30E-03
UTS2,1.30E-03
CHUK,1.30E-03
SMCHD1,1.30E-03
ALDH3A1,1.30E-03
ELMO2,1.30E-03
HIST1H2AE,1.30E-03
NDUFA9,1.30E-03
MSH2,1.30E-03
MUS81,1.30E-03
FNBP1L,1.30E-03
OTUD3,1.30E-03
ZBTB11,1.30E-03
CCL21,1.30E-03
SFRP1,1.30E-03
ABCA2,1.30E-03
HS1BP3,1.30E-03
RAC1,1.30E-03
TXLNA,1.30E-03
UTRN,1.30E-03
IGF2BP2,1.30E-03
ZNF451,1.30E-03
RDX,1.30E-03
GRINA,1.30E-03
RPL36AL,1.30E-03
PRUNE2,1.30E-03
PLEKHA5,1.30E-03
SRC,1.30E-03
MRPL15,1.30E-03
GRP,1.30E-03
ZNF512B,1.30E-03
EMILIN2,1.30E-03
LINC00667,1.30E-03
GPER1,1.30E-03
TRO,1.30E-03
RNF13,1.30E-03
TNFRSF17,1.30E-03
TMEM30B,1.30E-03
RRN3P1,1.30E-03
TERF2IP,1.30E-03
HTRA1,1.30E-03
ZFP36,1.30E-03
SHMT2,1.30E-03
HNRNPH3,1.30E-03
PPP1R2,1.30E-03
NEBL,1.30E-03
UBAC1,1.30E-03
ADCY9,1.30E-03
LTBP1,1.30E-03
MAGOH /// MAGOHB,1.30E-03
PMS2P5 /// PMS2P9,1.30E-03
HDAC3,1.30E-03
CAPN9,1.30E-03
FZD5,1.30E-03
SPDL1,1.30E-03
WDR61,1.29E-03
MX1,1.29E-03
LPP,1.29E-03
NGDN,1.29E-03
ARHGAP12,1.29E-03
PDE5A,1.29E-03
HINT1,1.29E-03
MFSD11,1.29E-03
CSRP1,1.29E-03
FGFBP1,1.29E-03
KCNMB3,1.29E-03
NLRX1,1.29E-03
CEACAM5,1.29E-03
CORO1A,1.29E-03
PDCD11,1.29E-03
DNMBP,1.29E-03
SECISBP2L,1.29E-03
PNPLA2,1.29E-03
PIN1,1.29E-03
PTH1R,1.29E-03
KRR1,1.29E-03
CREG1,1.29E-03
THOC6,1.29E-03
TREM2,1.29E-03
ITGAV,1.29E-03
LSAMP,1.29E-03
PSME4,1.29E-03
RNF125,1.29E-03
IGFBP5,1.29E-03
ZNF264,1.29E-03
HIF1AN,1.29E-03
ERMAP,1.29E-03
ACAT2,1.29E-03
IER3,1.29E-03
RPS27L,1.29E-03
IMPA2,1.29E-03
STX4,1.29E-03
LTB4R,1.29E-03
ITM2B,1.29E-03
FAT2,1.29E-03
LCP1,1.29E-03
ADO,1.29E-03
DCX,1.29E-03
FCGBP,1.29E-03
MSH5 /// MSH5-SAPCD1 /// SAPCD1,1.29E-03
LTF,1.29E-03
UBBP1 /// UBBP1 /// UBBP4 /// UBBP4,1.29E-03
HADHA,1.29E-03
RAP1GDS1,1.29E-03
PQBP1,1.29E-03
COQ9,1.29E-03
RPS6KA2,1.29E-03
TDO2,1.29E-03
OSBPL9,1.29E-03
UBXN4,1.29E-03
CNOT1,1.29E-03
SLC43A3,1.29E-03
SCRIB,1.29E-03
AOC4P,1.29E-03
TMEM51,1.29E-03
LPCAT1,1.29E-03
NDUFB2,1.29E-03
ZCCHC14,1.29E-03
LSM2,1.29E-03
POMP,1.29E-03
PARVA,1.29E-03
ATXN7,1.29E-03
ASH1L,1.29E-03
CD302 /// LY75 /// LY75-CD302,1.29E-03
S1PR5,1.29E-03
SIN3B,1.29E-03
KIAA0753,1.29E-03
RBM12B,1.29E-03
FAAH,1.29E-03
AURKB,1.29E-03
PLOD3,1.29E-03
MMP12,1.29E-03
PIK3CA,1.29E-03
TBC1D10B,1.29E-03
HTR7,1.29E-03
PPP1R14B,1.29E-03
ATP6AP1,1.29E-03
DIO3,1.29E-03
C11orf58,1.29E-03
HECTD3,1.29E-03
FAM111A,1.29E-03
MACROD1,1.29E-03
MICAL2,1.29E-03
WBP11,1.29E-03
CARD8,1.29E-03
NCF4,1.29E-03
CYTL1,1.29E-03
HSPA12A,1.29E-03
REEP2,1.29E-03
AMT,1.29E-03
IL6,1.29E-03
TRAF3IP3,1.29E-03
PAAF1,1.29E-03
IPO5,1.29E-03
GAB2,1.29E-03
LLPH,1.29E-03
SALL1,1.29E-03
GBP2,1.29E-03
TLR6,1.29E-03
GPR65,1.29E-03
SRBD1,1.29E-03
FBXO9,1.29E-03
AP1AR,1.29E-03
EHD2,1.29E-03
ANKRD36BP2,1.29E-03
TBC1D15,1.29E-03
UCP3,1.29E-03
SLC17A9,1.29E-03
SHB,1.29E-03
DTX2P1-UPK3BP1-PMS2P11,1.29E-03
TPH1,1.29E-03
RPS14,1.29E-03
LAMTOR5,1.29E-03
BYSL,1.29E-03
PDGFRB,1.29E-03
C6orf120,1.29E-03
SCAMP1,1.29E-03
MCM3AP-AS1,1.29E-03
USP8,1.29E-03
GPN3,1.29E-03
ADAMTSL2,1.29E-03
ACOT8,1.29E-03
ESRP1,1.29E-03
SNX5,1.29E-03
CILP,1.29E-03
TPD52,1.29E-03
BSN,1.29E-03
PDHA1,1.29E-03
TMEM151B,1.29E-03
SNRNP40,1.29E-03
LCK,1.29E-03
ALMS1,1.29E-03
AIM2,1.29E-03
EMC3,1.29E-03
TELO2,1.29E-03
RPL18A /// SNORA68,1.29E-03
MSRA,1.28E-03
KCNJ13,1.28E-03
CSF3R,1.28E-03
CAB39L,1.28E-03
FBXO16 /// ZNF395,1.28E-03
NUPR1,1.28E-03
LAMA5,1.28E-03
DEPDC5,1.28E-03
CNTF,1.28E-03
ST6GAL1,1.28E-03
PAQR6,1.28E-03
CDC37P1 /// CDC37P1,1.28E-03
ATP1A1,1.28E-03
VIL1,1.28E-03
EPHA3,1.28E-03
CCPG1,1.28E-03
MZT2B,1.28E-03
CORIN,1.28E-03
PTCH2,1.28E-03
PLP1,1.28E-03
FH,1.28E-03
C4orf46 /// TOMM7,1.28E-03
CA2,1.28E-03
LRRC40,1.28E-03
CYP7B1,1.28E-03
ZFP36L2,1.28E-03
EFCAB1,1.28E-03
RAMP1,1.28E-03
TMEM97,1.28E-03
STEAP3,1.28E-03
AHCY,1.28E-03
POR,1.28E-03
COLQ,1.28E-03
JAM3,1.28E-03
SNX1,1.28E-03
SUN2,1.28E-03
TXNL4B,1.28E-03
CRYBB2P1,1.28E-03
CDADC1,1.28E-03
ATAD5,1.28E-03
FPR1,1.28E-03
ZNF230,1.28E-03
SGSH,1.28E-03
DTWD1,1.28E-03
UCP2,1.28E-03
CD3G,1.28E-03
ZC2HC1A,1.28E-03
ZNF692,1.28E-03
ERP44,1.28E-03
RTP4,1.28E-03
STS,1.28E-03
SLC48A1,1.28E-03
FLT4,1.28E-03
HOXB9,1.28E-03
DPYSL3,1.28E-03
TLR1,1.28E-03
RBM23,1.28E-03
DNASE2,1.28E-03
ADA,1.28E-03
KCNF1,1.28E-03
HOXA3,1.28E-03
ZNF117,1.28E-03
ULBP2,1.28E-03
ARFIP2,1.28E-03
TRIP12,1.28E-03
RRP8,1.28E-03
ECI2,1.28E-03
PPP1R11,1.28E-03
ARHGEF6,1.28E-03
LRRC75B,1.28E-03
P2RY1,1.28E-03
RAB27A,1.28E-03
PMVK,1.28E-03
DXO,1.28E-03
PEMT,1.28E-03
H2AFV,1.28E-03
LARS2,1.28E-03
PHEX,1.28E-03
CHST12,1.28E-03
PDE12,1.28E-03
KPNA5,1.28E-03
TOR1A,1.28E-03
DOCK4,1.28E-03
TMEM160,1.28E-03
UBE2G2,1.28E-03
C6orf48,1.28E-03
NES,1.28E-03
CLPS,1.28E-03
CAPN1,1.28E-03
FOXD4 /// FOXD4L1,1.28E-03
SPATS2L,1.28E-03
SETD2,1.28E-03
BMPR1B,1.28E-03
RAP2A,1.28E-03
RBBP4,1.28E-03
HIST1H2APS4 /// HIST1H2APS4,1.28E-03
TM9SF4,1.28E-03
IGLJ3,1.28E-03
FNBP4,1.28E-03
WWC1,1.28E-03
SLC6A20,1.28E-03
CLPX,1.28E-03
ZFPM2,1.28E-03
KCTD5,1.28E-03
MLF1,1.28E-03
LRP3,1.28E-03
PLD2,1.28E-03
SPG11,1.28E-03
JPH3,1.28E-03
RBM25,1.28E-03
TBL1XR1,1.28E-03
ITGB5,1.28E-03
CANX,1.28E-03
NLGN4X,1.28E-03
RFXAP,1.28E-03
DVL3,1.28E-03
NDUFAB1,1.28E-03
CD19,1.28E-03
SF3A3,1.28E-03
KLHL36,1.28E-03
HEXA,1.28E-03
BTF3P12 /// BTF3P12,1.28E-03
IQCC,1.28E-03
KLHL22,1.28E-03
POLR1B,1.28E-03
SERPINC1,1.28E-03
LACTB2,1.28E-03
LINC00574,1.28E-03
NOD1,1.28E-03
C16orf70,1.28E-03
IFIT1,1.28E-03
GMDS,1.28E-03
PWAR5,1.28E-03
CDKN2AIP,1.28E-03
NDUFC1,1.28E-03
FLRT2 /// LOC100506718,1.28E-03
UTP18,1.28E-03
NT5DC2,1.28E-03
NEIL3,1.28E-03
ZNF280B,1.28E-03
S100A2,1.28E-03
TAB2,1.28E-03
MBNL1,1.28E-03
ANKRD6,1.28E-03
FUT5,1.28E-03
GORASP2,1.28E-03
PTPN3,1.28E-03
GALNT4 /// POC1B-GALNT4,1.28E-03
TTC37,1.27E-03
GJB1,1.27E-03
DDX6,1.27E-03
ESPL1,1.27E-03
UBE2D2,1.27E-03
VAMP2,1.27E-03
STRAP,1.27E-03
PLN,1.27E-03
HADH,1.27E-03
DDRGK1,1.27E-03
ILK,1.27E-03
DSG1,1.27E-03
ARPC5L,1.27E-03
FBXO38,1.27E-03
XDH,1.27E-03
MAOA,1.27E-03
MSRB2,1.27E-03
IL9R,1.27E-03
RMI1,1.27E-03
VPS11,1.27E-03
TALDO1,1.27E-03
ZC3H4,1.27E-03
MATN4,1.27E-03
LSM1,1.27E-03
ATG4B,1.27E-03
PDIA3,1.27E-03
CYP4F11,1.27E-03
HS3ST1,1.27E-03
TBK1,1.27E-03
UPF1,1.27E-03
MRPL4,1.27E-03
C1orf35,1.27E-03
DYRK1A,1.27E-03
KRT6A,1.27E-03
DGKD,1.27E-03
ZNF137P,1.27E-03
ATP7A,1.27E-03
SRSF1,1.27E-03
ZWINT,1.27E-03
F10,1.27E-03
P2RX2,1.27E-03
OR7E14P,1.27E-03
TUBA8,1.27E-03
REC8,1.27E-03
RASSF8,1.27E-03
MYO1C,1.27E-03
DEDD,1.27E-03
ARHGEF5,1.27E-03
TMPRSS5,1.27E-03
LRRN2,1.27E-03
DUSP7,1.27E-03
DIDO1,1.27E-03
CCHCR1,1.27E-03
RNF216,1.27E-03
STYK1,1.27E-03
LYRM1,1.27E-03
ACTR1A,1.27E-03
PMEL,1.27E-03
KLHL23 /// PHOSPHO2-KLHL23,1.27E-03
ABHD10,1.27E-03
FMO3,1.27E-03
PARP11,1.27E-03
PCK2,1.27E-03
PPP2R1B,1.27E-03
MRPL12,1.27E-03
MTG1,1.27E-03
PDCL3 /// PDCL3P4,1.27E-03
NPEPPS,1.27E-03
ACAD10,1.27E-03
RIMS2,1.27E-03
C1RL,1.27E-03
WDR43,1.27E-03
EPHX1,1.27E-03
XCL1,1.27E-03
RHOB,1.27E-03
PLEKHB2,1.27E-03
RABGGTB,1.27E-03
LLGL2,1.27E-03
PI4K2A,1.27E-03
ZNF674,1.27E-03
BAHCC1,1.27E-03
EIF4EBP1,1.27E-03
SRRM1,1.27E-03
SF3A1,1.27E-03
ASAP2,1.27E-03
UQCRC1,1.27E-03
CHRNA10,1.27E-03
DPY19L1,1.27E-03
MRPS17,1.27E-03
NDUFAF4,1.27E-03
METTL2A /// METTL2B,1.27E-03
TP53BP1,1.27E-03
AP4S1,1.27E-03
ZZEF1,1.27E-03
ZNF32,1.27E-03
RALBP1,1.27E-03
KATNB1,1.27E-03
GPR4,1.27E-03
PTGDR,1.27E-03
EDNRB,1.27E-03
EPHB1,1.27E-03
FHL3,1.27E-03
CPEB3,1.27E-03
LSM5,1.27E-03
RSAD2,1.27E-03
LAMP2,1.27E-03
TRIM33,1.27E-03
AGER,1.27E-03
CAMLG,1.27E-03
ATG3,1.27E-03
TFB2M,1.27E-03
PCDH17,1.27E-03
C1orf159,1.27E-03
TRAK1,1.27E-03
RBPMS,1.27E-03
UBC,1.27E-03
TRIM31,1.27E-03
DGKI,1.27E-03
DDX39A,1.27E-03
RALGAPA1,1.27E-03
FBXO11,1.27E-03
IGHMBP2,1.27E-03
TRIM21,1.27E-03
ZNF606,1.27E-03
MFN2,1.27E-03
LAPTM4B,1.27E-03
FBXO4,1.27E-03
USE1,1.27E-03
HIST1H1D,1.27E-03
VAPB,1.27E-03
SGCA,1.27E-03
ST3GAL4,1.27E-03
OSGIN1,1.27E-03
RUFY1,1.27E-03
ZNF214,1.27E-03
CLTCL1,1.27E-03
SNX3,1.27E-03
RAD51C,1.27E-03
ASRGL1,1.27E-03
TMCO6,1.27E-03
HNRNPA1,1.27E-03
FAM32A,1.27E-03
DLG2,1.27E-03
TRAF5,1.26E-03
CA8,1.26E-03
PRX,1.26E-03
RSAD1,1.26E-03
ARRB2,1.26E-03
HIST1H1B,1.26E-03
ZNF184,1.26E-03
CDH5,1.26E-03
CHMP4A /// TM9SF1,1.26E-03
CAMTA2,1.26E-03
CDC16,1.26E-03
KCNB1,1.26E-03
SULT1C2,1.26E-03
PKMYT1,1.26E-03
HERPUD1,1.26E-03
PPP1R7,1.26E-03
S100B,1.26E-03
B3GNT2,1.26E-03
EIF6,1.26E-03
ICAM3,1.26E-03
SGCG,1.26E-03
SLC1A5,1.26E-03
ROM1,1.26E-03
GALNT10,1.26E-03
TRNAU1AP,1.26E-03
FEM1B,1.26E-03
CARHSP1,1.26E-03
HPN,1.26E-03
NGF,1.26E-03
C1S,1.26E-03
ANGEL1,1.26E-03
NHP2,1.26E-03
CD93,1.26E-03
ZNF446,1.26E-03
OPCML,1.26E-03
OSBPL10,1.26E-03
CTAGE15 /// CTAGE4 /// CTAGE8 /// CTAGE9,1.26E-03
MCTP2,1.26E-03
DVL1,1.26E-03
ZFYVE26,1.26E-03
SPINK1,1.26E-03
NAALADL1,1.26E-03
FXYD5,1.26E-03
NCAPG,1.26E-03
TMCO3,1.26E-03
SLC7A10,1.26E-03
NPFF,1.26E-03
S100A8,1.26E-03
PANX1,1.26E-03
EBF2,1.26E-03
SAP30L,1.26E-03
AIDA,1.26E-03
WDR76,1.26E-03
SLC38A3,1.26E-03
LINC00339,1.26E-03
SSBP2,1.26E-03
CXorf40A,1.26E-03
ADIPOQ,1.26E-03
COX15,1.26E-03
MYRIP,1.26E-03
ICK,1.26E-03
KIF2A,1.26E-03
VWA1,1.26E-03
POLR3B,1.26E-03
LTK,1.26E-03
HSPA14,1.26E-03
GRIN1,1.26E-03
ERCC8,1.26E-03
RAB27B,1.26E-03
ADD1,1.26E-03
PSMB6,1.26E-03
FUT3,1.26E-03
MCOLN1,1.26E-03
CTSB,1.26E-03
BRINP1,1.26E-03
MAP7D3,1.26E-03
SELENBP1,1.26E-03
ZFP2,1.26E-03
DZIP3,1.26E-03
ACADL,1.26E-03
SLC6A12,1.26E-03
EIF2D,1.26E-03
CAV2,1.26E-03
