gene,influence
CEP192,6.95E-04
ARIH1,6.95E-04
CD93,6.95E-04
CTAGE11P,6.95E-04
ALS2CL,6.95E-04
PLK2,6.95E-04
RABEP1,6.95E-04
DIRAS2,6.95E-04
MTCH1,6.95E-04
TUG1,6.95E-04
G6PC3,6.95E-04
CLCN2,6.95E-04
MAPK4,6.95E-04
DPYSL4,6.95E-04
DLAT,6.95E-04
CHI3L2,6.95E-04
RIPK4,6.95E-04
GTF2F2,6.95E-04
SERGEF,6.95E-04
GALNT4 /// POC1B-GALNT4,6.95E-04
MYL6B,6.95E-04
MSRA,6.95E-04
KSR1,6.95E-04
PSMG2,6.95E-04
C1orf216,6.95E-04
SCN3A,6.95E-04
CEP131,6.95E-04
MAP3K7,6.95E-04
GRAP2,6.95E-04
WBP11,6.95E-04
FLT3,6.95E-04
XPOT,6.95E-04
NXPH3,6.95E-04
VSTM4,6.95E-04
CERS4,6.95E-04
DCAF4,6.95E-04
CATSPERB,6.95E-04
LGALS7 /// LGALS7B,6.94E-04
SFPQ,6.94E-04
ENOPH1,6.94E-04
RNPEP,6.94E-04
DDX11,6.94E-04
RFC5,6.94E-04
IL1RN,6.94E-04
SLC25A17,6.94E-04
SLC35C2,6.94E-04
ZFYVE26,6.94E-04
CDC14B,6.94E-04
PRRG1,6.94E-04
NDUFAF1,6.94E-04
FRAT2,6.94E-04
ZNF528,6.94E-04
RHPN1-AS1,6.94E-04
UTP18,6.94E-04
HNRNPH3,6.94E-04
NDUFA7,6.94E-04
AGMAT,6.94E-04
ASH2L,6.94E-04
RNPEPL1,6.94E-04
TM7SF2,6.94E-04
FAM110B,6.94E-04
EPS8L1,6.94E-04
ZNF669,6.94E-04
DNAJC3,6.93E-04
GPD1,6.93E-04
IGBP1,6.93E-04
HAND2,6.93E-04
PSMD7,6.93E-04
HAUS5,6.93E-04
GPS2,6.93E-04
LINC00342,6.93E-04
HIST1H2BL,6.93E-04
AP4M1,6.93E-04
DOCK1,6.93E-04
PPP1R8,6.93E-04
EDEM3,6.93E-04
KRR1,6.93E-04
OTUB2,6.93E-04
PEMT,6.93E-04
SIDT1,6.93E-04
PC,6.93E-04
NRDE2,6.93E-04
PGAM2,6.93E-04
TBC1D8B,6.93E-04
LIMD2,6.93E-04
ZNF146,6.93E-04
EIF2B3,6.93E-04
AGT,6.93E-04
FKBP8,6.93E-04
HAX1,6.93E-04
SOCS1,6.93E-04
C1R,6.93E-04
LPIN1,6.93E-04
KIAA0319L,6.93E-04
CTAGE1,6.93E-04
FHOD1,6.93E-04
RANBP9,6.93E-04
GTF2H1,6.93E-04
RAPGEFL1,6.93E-04
PREX2,6.93E-04
GOLGA1,6.93E-04
SLC39A2,6.93E-04
IPO5,6.93E-04
NUP133,6.93E-04
TBC1D8,6.93E-04
TNFSF12-TNFSF13 /// TNFSF13,6.92E-04
SLC19A1,6.92E-04
TMEM214,6.92E-04
HPD,6.92E-04
PGM5,6.92E-04
DNAJB1,6.92E-04
KIF24,6.92E-04
TAS2R10,6.92E-04
UBE3C,6.92E-04
MRPL49,6.92E-04
COX6CP1 /// COX6CP1,6.92E-04
RYR2,6.92E-04
TMEM59,6.92E-04
ATG9A,6.92E-04
KLHL3,6.92E-04
EHBP1,6.92E-04
FASTKD2,6.92E-04
SSR1,6.92E-04
ANKRD49,6.92E-04
PRMT1,6.92E-04
STX4,6.92E-04
ARFGAP1,6.92E-04
TMCC2,6.92E-04
MAPKAP1,6.92E-04
ZNF529,6.92E-04
SETD5,6.92E-04
PCDHA10,6.92E-04
CYP2A13,6.92E-04
ZSCAN9,6.92E-04
CKS1B,6.91E-04
EDRF1,6.91E-04
SF3B2,6.91E-04
PPIL2,6.91E-04
DRD4,6.91E-04
IBSP,6.91E-04
ATP5S,6.91E-04
MPG,6.91E-04
TRIM34 /// TRIM6-TRIM34,6.91E-04
C9orf116,6.91E-04
APBB1,6.91E-04
SRM,6.91E-04
DNAL4,6.91E-04
HLX,6.91E-04
CD248,6.91E-04
PDE4B,6.91E-04
ZCWPW1,6.91E-04
P2RY10,6.91E-04
KDELC1,6.91E-04
CTRL,6.91E-04
UCP3,6.91E-04
TAF5,6.91E-04
CYC1,6.91E-04
POLR3C,6.91E-04
KDM5A,6.91E-04
MARCKS,6.91E-04
SLC7A7,6.91E-04
BCAS3,6.91E-04
SIRT1,6.91E-04
NSUN3,6.91E-04
PLXDC1,6.91E-04
SLC48A1,6.91E-04
BRD7,6.91E-04
CSNK1D,6.91E-04
FBN2,6.90E-04
ERGIC2,6.90E-04
ADH5,6.90E-04
ITGA5,6.90E-04
TCP10L,6.90E-04
BAG1,6.90E-04
ABCE1,6.90E-04
CALM1,6.90E-04
SLC25A38,6.90E-04
PRPF4,6.90E-04
LAMA4,6.90E-04
AURKB,6.90E-04
MTIF2,6.90E-04
COL9A2,6.90E-04
POP1,6.90E-04
PSENEN,6.90E-04
ATP6AP1,6.90E-04
ORAI2,6.90E-04
B3GALT2,6.90E-04
RPS10P2 /// RPS10P2,6.90E-04
CASP3,6.90E-04
FZD8 /// MIR4683,6.90E-04
SMG6,6.90E-04
FSTL1,6.90E-04
ADPGK,6.90E-04
TPBG,6.90E-04
TMEM63A,6.90E-04
RPRD2,6.90E-04
ADORA3,6.89E-04
ASXL2,6.89E-04
C5orf15,6.89E-04
STRN3,6.89E-04
DNM1,6.89E-04
FAM86B1 /// FAM86B2 /// FAM86C1 /// FAM86DP /// FAM86FP,6.89E-04
ACHE,6.89E-04
CKMT1A /// CKMT1B,6.89E-04
PTPRJ,6.89E-04
ARL4C,6.89E-04
AURKAPS1 /// RAB3GAP2,6.89E-04
PNPO,6.89E-04
ARVCF,6.89E-04
FEN1,6.89E-04
PROCR,6.89E-04
SPRR1B,6.89E-04
SERPINE2,6.89E-04
RNF186,6.89E-04
MLC1,6.89E-04
ODF2,6.89E-04
GRK5,6.89E-04
MED22,6.89E-04
VTCN1,6.89E-04
XRCC1,6.89E-04
PPP6R3,6.89E-04
LNPEP,6.89E-04
PTMS,6.89E-04
ACTG2,6.89E-04
NOP14-AS1,6.89E-04
GREB1L,6.89E-04
AHI1,6.89E-04
FAM76A,6.89E-04
CMKLR1,6.89E-04
CASP8AP2,6.89E-04
VPS37C,6.89E-04
PDE7B,6.89E-04
SLPI,6.89E-04
CC2D1A,6.88E-04
FBXO31,6.88E-04
EVA1B,6.88E-04
DDX10,6.88E-04
PITPNM1,6.88E-04
KRT16,6.88E-04
NCAPH2,6.88E-04
AP3B1,6.88E-04
CSTF2T,6.88E-04
C19orf57,6.88E-04
SCCPDH,6.88E-04
CYB5R3,6.88E-04
SPCS3,6.88E-04
KCNK7,6.88E-04
ZNF235,6.88E-04
TCL1A,6.88E-04
ZNF426,6.88E-04
PIK3C3,6.88E-04
SORL1,6.88E-04
CLTC,6.88E-04
PLS3,6.88E-04
TXNDC9,6.88E-04
THSD4,6.88E-04
RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A,6.88E-04
RGS3,6.88E-04
KLHL35,6.88E-04
N6AMT1,6.88E-04
PTBP1,6.88E-04
ZNHIT2,6.87E-04
PSD3,6.87E-04
RAD1,6.87E-04
NVL,6.87E-04
STARD3,6.87E-04
ZNF33B,6.87E-04
DYNC1I2,6.87E-04
ST6GAL1,6.87E-04
DNAJC24,6.87E-04
MICU1,6.87E-04
HSD17B11,6.87E-04
BUB1B,6.87E-04
GSTZ1,6.87E-04
SMYD3,6.87E-04
DENND1C,6.87E-04
NPEPPS,6.87E-04
MIR1244-3,6.87E-04
WDR37,6.87E-04
PARD6B,6.87E-04
ZNF45,6.87E-04
NBEAL1 /// RPL12,6.87E-04
CDC42SE1,6.87E-04
MYCT1,6.87E-04
ARHGAP8 /// PRR5-ARHGAP8,6.87E-04
C7orf26,6.87E-04
PFAS,6.87E-04
GRHPR,6.87E-04
NECAP2,6.87E-04
CDKN3,6.87E-04
FBXL6,6.87E-04
RPL23A,6.86E-04
TROAP,6.86E-04
GATAD2A,6.86E-04
IPO7,6.86E-04
TRAP1,6.86E-04
SLITRK5,6.86E-04
SGTA,6.86E-04
SMS,6.86E-04
OR7E12P,6.86E-04
VPS4A,6.86E-04
NDST2,6.86E-04
RASSF1,6.86E-04
NME6,6.86E-04
RBM42,6.86E-04
PIK3R1,6.86E-04
MT1HL1,6.86E-04
L1CAM,6.86E-04
ZNF646,6.86E-04
CAMTA2,6.86E-04
PENK,6.86E-04
NEFM,6.86E-04
TAF6,6.86E-04
NID2,6.86E-04
CIC,6.86E-04
LDHA,6.86E-04
ZNHIT6,6.86E-04
C12orf49,6.86E-04
PYGB,6.86E-04
ANKRD6,6.86E-04
SLC9A3R2,6.85E-04
OR2B6,6.85E-04
SIRPG,6.85E-04
PPP1R13B,6.85E-04
ZSCAN32,6.85E-04
AP3M2,6.85E-04
IL22RA1,6.85E-04
NDUFB2-AS1,6.85E-04
PER3,6.85E-04
RUVBL2,6.85E-04
POLD2,6.85E-04
APIP,6.85E-04
NSL1,6.85E-04
GAN,6.85E-04
GGT1 /// GGT2 /// GGTLC1 /// GGTLC2,6.85E-04
SUPT3H,6.85E-04
MRGBP,6.85E-04
KIAA0513,6.85E-04
TP53I3,6.85E-04
CYBB,6.85E-04
TMEM41B,6.85E-04
RLN1,6.85E-04
TFDP2,6.84E-04
DDX41,6.84E-04
CIDEC,6.84E-04
DLG3,6.84E-04
ASTN2,6.84E-04
TPD52L2,6.84E-04
PPP1R13L,6.84E-04
RAMP2,6.84E-04
POLD1,6.84E-04
ZC3H14,6.84E-04
FHL3,6.84E-04
DDR2,6.84E-04
HDAC4,6.84E-04
RPAP3,6.84E-04
MUM1,6.84E-04
CUTA,6.84E-04
NDUFS6,6.84E-04
EEF1A2,6.84E-04
MKS1,6.84E-04
IFT74,6.84E-04
OSR2,6.84E-04
HERC5,6.84E-04
ABAT,6.84E-04
REM1,6.84E-04
PHACTR4,6.84E-04
DOK4,6.84E-04
PXDC1,6.84E-04
ST5,6.84E-04
DOHH,6.84E-04
CDCP1,6.84E-04
CLEC5A,6.84E-04
TJP3,6.84E-04
MRPS18A,6.84E-04
CYP2B7P,6.84E-04
LYVE1,6.84E-04
GNG11,6.84E-04
ITGB1,6.84E-04
MYO6,6.84E-04
MRPL3,6.84E-04
ZNF606,6.84E-04
GADD45B,6.84E-04
SAP30L,6.84E-04
CCDC7,6.84E-04
GOLGA2P5,6.84E-04
HGFAC,6.84E-04
RPS6,6.84E-04
MADCAM1,6.83E-04
RAP1GAP,6.83E-04
GOLGA8A,6.83E-04
CHST3,6.83E-04
DIP2C,6.83E-04
KXD1,6.83E-04
TGFBR2,6.83E-04
SEC31B,6.83E-04
TMEM70,6.83E-04
BFSP2,6.83E-04
CFD,6.83E-04
CYB5R2,6.83E-04
ARMC4,6.83E-04
GNL1,6.83E-04
PRKG2,6.83E-04
TAF4B,6.83E-04
CNTNAP3P2,6.83E-04
ITGA1,6.83E-04
MPP3,6.83E-04
BNC2,6.83E-04
COL11A1,6.83E-04
HSDL2,6.83E-04
SUGP1,6.83E-04
PPA1,6.82E-04
BRD3,6.82E-04
GMIP,6.82E-04
RPGRIP1L,6.82E-04
DEGS1,6.82E-04
INPP5K,6.82E-04
STK10,6.82E-04
TSG101,6.82E-04
ENO1,6.82E-04
TEKT2,6.82E-04
PDP1,6.82E-04
HTR7P1,6.82E-04
FANCE,6.82E-04
PDZD7,6.82E-04
STAU1,6.82E-04
RPL27A,6.82E-04
SPTLC1,6.82E-04
AMBP,6.82E-04
CACNA2D1,6.82E-04
SYNJ1,6.82E-04
LARS2,6.82E-04
SEC22A,6.82E-04
ARRB1,6.82E-04
TIMP2,6.82E-04
PPIL6,6.82E-04
HIST1H2BO,6.82E-04
TTI2,6.82E-04
MIS18A,6.82E-04
RIN3,6.82E-04
C8orf33,6.82E-04
MMP25,6.82E-04
LRRFIP1,6.82E-04
NOD1,6.82E-04
KLC1,6.82E-04
SIK2,6.82E-04
YIF1B,6.82E-04
PSMC6,6.82E-04
CYP2U1,6.82E-04
GTF2A1,6.81E-04
KRT14,6.81E-04
ZGPAT,6.81E-04
CASP1,6.81E-04
MPRIP,6.81E-04
TJAP1,6.81E-04
SLC7A9,6.81E-04
MRPL17,6.81E-04
GSTO1,6.81E-04
KIF1B,6.81E-04
SPOCK1,6.81E-04
USPL1,6.81E-04
SHPK,6.81E-04
PASK,6.81E-04
TVP23B,6.81E-04
TMEM2,6.81E-04
EDNRB,6.81E-04
SPTBN2,6.81E-04
RTCB,6.81E-04
TRIM62,6.81E-04
PDE8A,6.81E-04
HTR1B,6.81E-04
CHD4,6.81E-04
PLA2G6,6.81E-04
NCLN,6.81E-04
SUSD4,6.81E-04
IL18,6.81E-04
MGLL,6.81E-04
ZNF324,6.81E-04
CCND2,6.81E-04
EIF2B2,6.81E-04
LAMC1,6.80E-04
GDF9,6.80E-04
CACNB1,6.80E-04
GABARAPL3,6.80E-04
TGFB1I1,6.80E-04
FAM189A1,6.80E-04
AAGAB,6.80E-04
CPSF7,6.80E-04
RPLP0,6.80E-04
AMN,6.80E-04
DAAM1,6.80E-04
SLC35E3,6.80E-04
FAM47E /// FAM47E-STBD1 /// STBD1,6.80E-04
ZNF264,6.80E-04
DLG4,6.80E-04
USP12,6.80E-04
YWHAH,6.80E-04
APOL2,6.80E-04
DOK2,6.80E-04
PKM,6.80E-04
TMEM140,6.80E-04
TUBD1,6.80E-04
APC,6.80E-04
RTN4,6.80E-04
SLC14A1,6.80E-04
LRPPRC,6.80E-04
ADH1A,6.80E-04
OXA1L,6.80E-04
TRH,6.80E-04
LSM1,6.80E-04
TNFAIP6,6.80E-04
PLXNB2,6.80E-04
GRIK5,6.80E-04
RAVER2,6.80E-04
SEMA6B,6.80E-04
BDH1,6.80E-04
RABL3,6.80E-04
NFU1,6.80E-04
PPP1R3D,6.80E-04
OR7E14P,6.80E-04
SNAPC3,6.80E-04
RPP21 /// TRIM39 /// TRIM39-RPP21,6.80E-04
STYXL1,6.80E-04
NRP2,6.79E-04
DBN1,6.79E-04
RSAD1,6.79E-04
NCAPH,6.79E-04
C16orf58,6.79E-04
MERTK,6.79E-04
ATXN2L,6.79E-04
TP73-AS1,6.79E-04
TACO1,6.79E-04
ALMS1,6.79E-04
USP16,6.79E-04
SPCS2,6.79E-04
SRGAP3,6.79E-04
VPS52,6.79E-04
NSUN5,6.79E-04
POMP,6.79E-04
LAMA3,6.79E-04
RSRC2,6.79E-04
ELAC1,6.79E-04
NME8,6.79E-04
RPS16,6.79E-04
SERBP1,6.79E-04
SPOCK2,6.79E-04
ARL2BP,6.79E-04
KBTBD2,6.79E-04
FBRS,6.79E-04
PBXIP1,6.79E-04
GPRC5C,6.79E-04
PPP2R1B,6.79E-04
ELOVL4,6.79E-04
ICAM4,6.79E-04
RUFY3,6.79E-04
PXMP4,6.79E-04
GNE,6.79E-04
TOR1A,6.79E-04
LSM4,6.79E-04
TOM1L1,6.79E-04
F2RL3,6.78E-04
MT2A,6.78E-04
GOSR1,6.78E-04
AFG3L2,6.78E-04
GJC2,6.78E-04
SERPINI1,6.78E-04
PODNL1,6.78E-04
TMEM143,6.78E-04
PDIA2,6.78E-04
NUDT3,6.78E-04
HIST1H2AC,6.78E-04
HSD17B7,6.78E-04
SYT1,6.78E-04
DR1,6.78E-04
UBE2D2,6.78E-04
TRIM36,6.78E-04
TXN2,6.78E-04
LRFN4,6.78E-04
PCDH1,6.78E-04
KAT8,6.78E-04
HJURP,6.78E-04
CA5BP1,6.78E-04
WDR47,6.78E-04
AFTPH,6.78E-04
ATOX1,6.78E-04
FMR1,6.78E-04
MICALL1,6.78E-04
MRPS33,6.78E-04
USP3,6.78E-04
OSBPL1A,6.78E-04
BTK,6.78E-04
CYP4F12,6.78E-04
IRF2BP1,6.78E-04
FURIN,6.78E-04
S100B,6.78E-04
PMPCB,6.78E-04
SOCS7,6.78E-04
SETDB1,6.78E-04
HS1BP3,6.78E-04
YAP1,6.78E-04
PANK3,6.78E-04
COPS8,6.78E-04
SDAD1,6.78E-04
AP2A2,6.78E-04
YBX3,6.78E-04
PHF8,6.78E-04
MAGEF1,6.77E-04
FANCI,6.77E-04
CD47,6.77E-04
IRF6,6.77E-04
TICAM1,6.77E-04
GJB3,6.77E-04
TAF11,6.77E-04
FABP6,6.77E-04
RNF219,6.77E-04
USE1,6.77E-04
UBE2O,6.77E-04
SOCS2,6.77E-04
LRRC2,6.77E-04
CCNA2,6.77E-04
NPHP4,6.77E-04
APBA3,6.77E-04
GIPC1,6.77E-04
ZNF26,6.77E-04
CCDC25,6.77E-04
GPR183,6.77E-04
PCNP,6.77E-04
RPL23AP53,6.77E-04
PPFIA1,6.77E-04
NPM3,6.77E-04
TRAT1,6.77E-04
CDC40,6.77E-04
RPAP1,6.77E-04
CST4,6.77E-04
ANKZF1,6.77E-04
PRRC1,6.77E-04
ING4,6.77E-04
IFIT3,6.77E-04
BLVRB,6.77E-04
RASA1,6.77E-04
SLC30A9,6.77E-04
POP7,6.77E-04
AGR2,6.76E-04
LSR,6.76E-04
DRAM1,6.76E-04
ICAM5,6.76E-04
ENTPD4,6.76E-04
AFF1,6.76E-04
PRKCZ,6.76E-04
BTRC,6.76E-04
GTF2B,6.76E-04
REN,6.76E-04
FCGR2C,6.76E-04
INSIG2,6.76E-04
SCARA3,6.76E-04
NAPG,6.76E-04
HIST1H2AM,6.76E-04
ZNF205,6.76E-04
CDC14A,6.76E-04
ARF1 /// MIR3620,6.76E-04
ZCCHC10,6.76E-04
SEC22B,6.75E-04
PLOD3,6.75E-04
PCOLCE2,6.75E-04
SCYL3,6.75E-04
HR,6.75E-04
TMEM19,6.75E-04
DAZAP2,6.75E-04
NANS,6.75E-04
MMP24,6.75E-04
CFB,6.75E-04
LMAN1,6.75E-04
TAF13,6.75E-04
DDX1,6.75E-04
UBA52,6.75E-04
B4GALT7,6.75E-04
SLC38A6,6.75E-04
DAD1,6.75E-04
MAK,6.75E-04
CACNA1H,6.75E-04
BTN3A3,6.75E-04
ALOX12P2,6.75E-04
RAPGEF4,6.75E-04
ADAM11,6.75E-04
CXXC4,6.75E-04
UBFD1,6.75E-04
LAMA5,6.75E-04
PHB,6.75E-04
AK1,6.75E-04
PLEKHB1,6.75E-04
ZNF391,6.75E-04
SNRNP40,6.75E-04
SRRD,6.75E-04
PCDHB8,6.75E-04
CR2,6.75E-04
AP3S2 /// C15orf38-AP3S2,6.75E-04
SNX3,6.74E-04
EHHADH,6.74E-04
ASIC1,6.74E-04
PLD3,6.74E-04
AGAP1,6.74E-04
CXCL5,6.74E-04
GTPBP2,6.74E-04
NOP14,6.74E-04
ERAL1,6.74E-04
MSL2,6.74E-04
CCAR2,6.74E-04
CSGALNACT2,6.74E-04
FAM53B,6.74E-04
UBE2V2,6.74E-04
TXN,6.74E-04
DYSF,6.74E-04
ACOX3,6.74E-04
PA2G4P2 /// PA2G4P2,6.74E-04
EBLN2,6.74E-04
GIMAP1-GIMAP5 /// GIMAP5,6.74E-04
MRPL22,6.74E-04
NAT10,6.74E-04
ZNF250,6.74E-04
FAM102A,6.74E-04
FGFBP1,6.74E-04
FANCL,6.74E-04
MAPK12,6.74E-04
STAG3L4,6.74E-04
TNFRSF1B,6.74E-04
ORC5,6.74E-04
LAMP5,6.74E-04
RPS23,6.74E-04
PTGES2,6.74E-04
MTHFD1,6.74E-04
CELF1,6.74E-04
IGFALS,6.74E-04
CP,6.74E-04
LUM,6.74E-04
IL12RB2,6.74E-04
PTPRT,6.74E-04
MST1R,6.74E-04
COX7A2,6.74E-04
HSD17B12,6.74E-04
RPN1,6.73E-04
B3GNT4,6.73E-04
SNAPC2,6.73E-04
GNPAT,6.73E-04
MST1,6.73E-04
ATG16L1,6.73E-04
POLRMT,6.73E-04
KLK7,6.73E-04
CPPED1,6.73E-04
NAAA,6.73E-04
TONSL,6.73E-04
SUSD5,6.73E-04
KCTD12,6.73E-04
PHF11,6.73E-04
METTL8,6.73E-04
FRS3,6.73E-04
MAN1A1,6.73E-04
DNPH1,6.73E-04
STIP1,6.73E-04
FAM96B,6.73E-04
CDC27,6.73E-04
IGLJ3,6.73E-04
RRS1,6.73E-04
BRINP3,6.73E-04
CEACAM8,6.73E-04
COA4,6.73E-04
ADK,6.73E-04
AKAP11,6.73E-04
CNGA3,6.73E-04
GID4,6.73E-04
TPR,6.73E-04
MYH14,6.73E-04
KCNE4,6.73E-04
COQ9,6.73E-04
P2RY1,6.73E-04
BBOX1,6.73E-04
TARBP1,6.73E-04
SENP5,6.73E-04
IFI6,6.73E-04
NMU,6.72E-04
SSPN,6.72E-04
ULK1,6.72E-04
PCMT1,6.72E-04
C11orf68,6.72E-04
WDR55,6.72E-04
BCL2L14,6.72E-04
NRXN2,6.72E-04
RBFOX2,6.72E-04
LRRN3,6.72E-04
PTPRN,6.72E-04
BLNK,6.72E-04
PDPK1,6.72E-04
RANBP6,6.72E-04
INTS8,6.72E-04
RRAD,6.72E-04
MN1,6.72E-04
DGCR6 /// DGCR6L,6.72E-04
PAM16,6.72E-04
OSBPL8,6.72E-04
MET,6.72E-04
PSAT1,6.72E-04
RPL18,6.72E-04
CACNA1F,6.72E-04
CD38,6.72E-04
MCPH1,6.72E-04
SPATA6L,6.72E-04
SYCP2,6.72E-04
TBC1D1,6.72E-04
TTPA,6.72E-04
DCTN3,6.72E-04
OXCT2,6.72E-04
PTTG1IP,6.71E-04
POLR1D,6.71E-04
CCPG1,6.71E-04
RTCA,6.71E-04
SNTB2,6.71E-04
GLRX5,6.71E-04
ERP44,6.71E-04
RPS6KA5,6.71E-04
PRSS2,6.71E-04
SHOC2,6.71E-04
JRK,6.71E-04
ADIPOR2,6.71E-04
TCAP,6.71E-04
ADRB1,6.71E-04
SERTAD2,6.71E-04
IDH1,6.71E-04
HSPA14,6.71E-04
PAN2,6.71E-04
ABCB6,6.71E-04
HMOX1,6.71E-04
P2RY11 /// PPAN-P2RY11,6.71E-04
RAB30,6.71E-04
SH2B2,6.71E-04
ASCC1,6.71E-04
HYPK /// MIR1282 /// SERF2,6.71E-04
CCDC130,6.71E-04
ATP6V0C,6.71E-04
TNFSF4,6.71E-04
KIFAP3,6.71E-04
KCNC4,6.71E-04
CROT,6.71E-04
ZNF550,6.71E-04
CAPN1,6.71E-04
EXOC3,6.71E-04
FDPSP5 /// FDPSP5,6.71E-04
OLFM4,6.71E-04
TFB2M,6.70E-04
PSMD14,6.70E-04
CA2,6.70E-04
CCL24,6.70E-04
UBE2A,6.70E-04
TRAK1,6.70E-04
CD2BP2,6.70E-04
APOD,6.70E-04
AKAP3,6.70E-04
ZNF592,6.70E-04
EIF4A3,6.70E-04
DLK2,6.70E-04
CDK19,6.70E-04
SLC6A9,6.70E-04
MYOT,6.70E-04
SETD3,6.70E-04
BMP4,6.70E-04
ACSL6,6.70E-04
CARF,6.70E-04
SENP2,6.70E-04
NRBF2,6.70E-04
CDC42EP4,6.70E-04
LRRN2,6.70E-04
EPHA7,6.70E-04
KIAA0319,6.70E-04
TMEM30B,6.70E-04
BGN,6.70E-04
TCF15,6.70E-04
TM7SF3,6.70E-04
SLC46A3,6.70E-04
WRB,6.70E-04
CDKL5,6.70E-04
SIGLEC6,6.70E-04
CLIC1,6.70E-04
ABCC9,6.70E-04
IL2RB,6.70E-04
PNMA3,6.70E-04
ARHGAP22,6.70E-04
EFR3B,6.70E-04
LY6E,6.70E-04
FAF2,6.70E-04
CNIH4,6.70E-04
MIA,6.69E-04
CHST1,6.69E-04
HIST1H3E,6.69E-04
DPY19L4,6.69E-04
ADSS,6.69E-04
CCRL2,6.69E-04
ARR3,6.69E-04
SRSF11,6.69E-04
VEGFC,6.69E-04
ZBP1,6.69E-04
FRMPD1,6.69E-04
C1orf174,6.69E-04
GALNT2,6.69E-04
RB1,6.69E-04
EPHX2,6.69E-04
RTF1,6.69E-04
ANXA11,6.69E-04
GTF2E2,6.69E-04
NPRL2,6.69E-04
MRPS15,6.69E-04
SON,6.69E-04
SLC25A37,6.69E-04
SLC1A5,6.69E-04
CAMK1G,6.69E-04
NOD2,6.69E-04
UHRF1BP1L,6.69E-04
SIPA1L3,6.69E-04
MAP4,6.69E-04
SQLE,6.69E-04
COL5A3,6.69E-04
STRADA,6.69E-04
EP300,6.69E-04
FBN1,6.69E-04
RPL37,6.69E-04
TAF6L,6.69E-04
FANCA,6.69E-04
CLUH,6.69E-04
HES2,6.68E-04
ANK1,6.68E-04
UBXN4,6.68E-04
TNIP2,6.68E-04
PSMF1,6.68E-04
JARID2,6.68E-04
PKMYT1,6.68E-04
TTC31,6.68E-04
SCAF11,6.68E-04
S1PR2,6.68E-04
NCL,6.68E-04
HIST2H2BE,6.68E-04
HNRNPH1,6.68E-04
CISH,6.68E-04
TMEM255A,6.68E-04
KPNA6,6.68E-04
NINJ2,6.68E-04
ERBB2,6.68E-04
GNAI1,6.68E-04
RFC2,6.68E-04
ZNF136,6.68E-04
SPTBN1,6.68E-04
ICOSLG,6.68E-04
PHEX,6.68E-04
ITGB6 /// LOC100505984,6.68E-04
B4GALNT1,6.68E-04
SUN2,6.68E-04
TAX1BP1,6.68E-04
SETD1B,6.68E-04
KLF10,6.68E-04
IFI30 /// PIK3R2,6.68E-04
SGPL1,6.68E-04
CFP,6.68E-04
RBBP4P4 /// RBBP4P4,6.68E-04
THG1L,6.67E-04
RPS24,6.67E-04
C11orf58,6.67E-04
GABRR2,6.67E-04
NPR1,6.67E-04
PPME1,6.67E-04
C16orf70,6.67E-04
MYT1,6.67E-04
CHKB-CPT1B /// CPT1B,6.67E-04
QRSL1,6.67E-04
RRP1,6.67E-04
GRIA3,6.67E-04
RBM34,6.67E-04
TSPYL5,6.67E-04
ACP5,6.67E-04
LMBRD1,6.67E-04
KL,6.67E-04
PLIN3,6.67E-04
LGALS3BP,6.67E-04
RERE,6.67E-04
RN7SKP150,6.67E-04
GTF3C4,6.67E-04
ROR2,6.67E-04
ZFAND5,6.67E-04
LRP12,6.67E-04
NKG7,6.67E-04
EPM2AIP1,6.67E-04
KIF3B,6.67E-04
SRP14,6.67E-04
UAP1,6.67E-04
SLC38A2,6.67E-04
DDR1 /// MIR4640,6.67E-04
NME4,6.67E-04
RPL22,6.67E-04
EPHB2,6.67E-04
MTHFD2,6.67E-04
FKRP,6.67E-04
CDK3 /// TEN1-CDK3,6.67E-04
CCNB1,6.67E-04
ZNF586,6.67E-04
PAK1,6.67E-04
POU5F1P3,6.67E-04
CCL23,6.67E-04
SLC25A1,6.67E-04
IL18R1,6.67E-04
PPP2R5C,6.67E-04
FAM8A1,6.67E-04
C1QB,6.67E-04
NPHP1,6.67E-04
TTC13,6.66E-04
POM121L9P,6.66E-04
CINP,6.66E-04
TOM1L2,6.66E-04
RB1CC1,6.66E-04
SEL1L,6.66E-04
PPP1R26,6.66E-04
PTGER3,6.66E-04
EPHA1,6.66E-04
GTF2IRD2B,6.66E-04
MRPS22,6.66E-04
IKBKB,6.66E-04
RNF123,6.66E-04
RPS19,6.66E-04
FKBPL,6.66E-04
HDGF,6.66E-04
PHC2,6.66E-04
CEP41,6.66E-04
ARHGDIG,6.66E-04
TROVE2,6.66E-04
SORBS2,6.66E-04
MRPL44,6.66E-04
ABCB7,6.66E-04
METAP2,6.66E-04
AKIP1,6.66E-04
AP5S1,6.66E-04
ABLIM1,6.66E-04
PTGS2,6.66E-04
RNF126,6.66E-04
GOLIM4,6.66E-04
EPM2A,6.66E-04
GATM,6.66E-04
DPY30 /// MEMO1,6.66E-04
CD1D,6.66E-04
CYTH1,6.66E-04
CHST4,6.66E-04
TBL3,6.66E-04
FN3K,6.66E-04
OSGEP,6.66E-04
DCTN4,6.66E-04
CDADC1,6.66E-04
GFPT2,6.66E-04
FAM155A,6.66E-04
SUOX,6.65E-04
